serial ,fish_id,species,sp_code,size,tl,wt,year,season
118,1597,Yellow Perch,801,O/D,204,95,2014,Spring
118,1598,Yellow Perch,801,O/D,200,95,2014,Spring
118,1599,White Perch,132,O/D,247,245,2014,Spring
117,1600,Walleye,803,L,543,1292,2014,Spring
117,1601,Walleye,803,L,514,1124,2014,Spring
117,1602,Walleye,803,M,483,833,2014,Spring
117,1603,Walleye,803,M,457,720,2014,Spring
117,1604,Walleye,803,M,390,446,2014,Spring
117,1605,Walleye,803,M,411,491,2014,Spring
117,1606,Walleye,803,M,371,406,2014,Spring
117,1607,Walleye,803,M,395,484,2014,Spring
117,1608,Walleye,803,M,400,466,2014,Spring
117,1609,Walleye,803,S,240,102,2014,Spring
117,1610,Walleye,803,S,216,73,2014,Spring
117,1611,Walleye,803,S,226,73,2014,Spring
117,1612,Walleye,803,S,213,64,2014,Spring
117,1613,White Sucker,405,ALL,414,672,2014,Spring
117,1614,White Sucker,405,ALL,493,1179,2014,Spring
117,1615,White Sucker,405,ALL,394,639,2014,Spring
117,1616,White Sucker,405,ALL,397,687,2014,Spring
117,1617,White Sucker,405,ALL,300,328,2014,Spring
117,1618,White Sucker,405,ALL,292,297,2014,Spring
117,1619,White Perch,132,M,155,50,2014,Spring
117,1620,White Perch,132,M,161,55,2014,Spring
117,1621,White Perch,132,M,148,35,2014,Spring
117,1622,White Perch,132,M,157,54,2014,Spring
117,1623,White Perch,132,M,153,42,2014,Spring
117,1624,Channel Catfish,119,ALL,402,657,2014,Spring
117,1625,Channel Catfish,119,ALL,407,687,2014,Spring
117,1626,Channel Catfish,119,ALL,566,1944,2014,Spring
117,1627,Freshwater Drum,134,M,242,147,2014,Spring
117,1628,Freshwater Drum,134,M,353,460,2014,Spring
117,1629,Freshwater Drum,134,M,404,730,2014,Spring
117,1630,Freshwater Drum,134,M,322,395,2014,Spring
117,1631,Freshwater Drum,134,M,240,137,2014,Spring
117,1632,White Perch,132,L,193,92,2014,Spring
117,1633,White Perch,132,L,198,112,2014,Spring
117,1634,White Perch,132,L,213,140,2014,Spring
117,1635,White Perch,132,L,204,117,2014,Spring
117,1636,White Perch,132,L,218,151,2014,Spring
117,1637,Quillback,403,ALL,513,2142,2014,Spring
117,1638,White Bass,133,ALL,327,417,2014,Spring
117,1639,White Bass,133,ALL,342,483,2014,Spring
117,1640,White Bass,133,ALL,217,113,2014,Spring
117,1641,White Bass,133,ALL,246,174,2014,Spring
117,1642,White Bass,133,ALL,254,178,2014,Spring
117,1643,Freshwater Drum,134,L,582,2305,2014,Spring
117,1644,Freshwater Drum,134,L,703,4046,2014,Spring
117,1645,Freshwater Drum,134,L,546,1900,2014,Spring
117,1646,Freshwater Drum,134,L,553,1968,2014,Spring
117,1647,Freshwater Drum,134,L,690,2922,2014,Spring
117,1648,Yellow Perch,801,L,223,128,2014,Spring
117,1649,Yellow Perch,801,L,194,86,2014,Spring
117,1650,Yellow Perch,801,L,184,77,2014,Spring
117,1651,Yellow Perch,801,L,188,77,2014,Spring
117,1652,Yellow Perch,801,L,175,59,2014,Spring
117,1653,Yellow Perch,801,S,120,18,2014,Spring
117,1654,Yellow Perch,801,S,116,18,2014,Spring
117,1655,Yellow Perch,801,S,113,16,2014,Spring
117,1656,Yellow Perch,801,S,107,14,2014,Spring
117,1657,Yellow Perch,801,S,109,15,2014,Spring
117,1658,Emerald Shiner,504,ALL,72,2,2014,Spring
117,1659,Emerald Shiner,504,ALL,85,4,2014,Spring
117,1660,Emerald Shiner,504,ALL,87,4,2014,Spring
117,1661,Emerald Shiner,504,ALL,98,6,2014,Spring
117,1662,Emerald Shiner,504,ALL,64,2,2014,Spring
117,1663,Round Goby,910,ALL,75,5,2014,Spring
117,1664,Trout Perch,131,ALL,100,9,2014,Spring
117,1665,Trout Perch,131,ALL,111,13,2014,Spring
117,1666,Trout Perch,131,ALL,90,6,2014,Spring
117,1667,Trout Perch,131,ALL,94,7,2014,Spring
117,1668,Trout Perch,131,ALL,91,7,2014,Spring
117,1669,Rainbow Smelt,109,ALL,104,3,2014,Spring
117,1670,Rainbow Smelt,109,ALL,75,2,2014,Spring
117,1671,Yellow Perch,801,O/D,236,172,2014,Spring
117,1672,Yellow Perch,801,O/D,225,138,2014,Spring
117,1673,Yellow Perch,801,O/D,214,118,2014,Spring
117,1674,Yellow Perch,801,O/D,197,92,2014,Spring
117,1675,Yellow Perch,801,O/D,188,74,2014,Spring
117,1676,White Perch,132,O/D,261,280,2014,Spring
117,1677,White Perch,132,O/D,252,246,2014,Spring
117,1678,White Perch,132,O/D,251,264,2014,Spring
117,1679,White Perch,132,O/D,212,148,2014,Spring
117,1680,White Perch,132,O/D,202,128,2014,Spring
117,1681,Rock Bass,601,ALL,199,167,2014,Spring
126,1682,White Sucker,405,ALL,462,896,2014,Spring
126,1683,Freshwater Drum,134,L,525,1650,2014,Spring
126,1684,White Sucker,405,ALL,377,617,2014,Spring
126,1685,Channel Catfish,119,ALL,364,433,2014,Spring
126,1686,Channel Catfish,119,ALL,325,276,2014,Spring
126,1687,Channel Catfish,119,ALL,337,312,2014,Spring
126,1688,Channel Catfish,119,ALL,318,284,2014,Spring
126,1689,Channel Catfish,119,ALL,291,206,2014,Spring
126,1690,Channel Catfish,119,ALL,185,51,2014,Spring
126,1691,Channel Catfish,119,ALL,156,31,2014,Spring
126,1692,Freshwater Drum,134,S,262,194,2014,Spring
126,1693,Freshwater Drum,134,S,288,234,2014,Spring
126,1694,Freshwater Drum,134,S,294,230,2014,Spring
126,1695,Freshwater Drum,134,S,244,140,2014,Spring
126,1696,Freshwater Drum,134,S,295,255,2014,Spring
126,1697,Freshwater Drum,134,M,387,569,2014,Spring
126,1698,Freshwater Drum,134,M,368,451,2014,Spring
126,1699,Freshwater Drum,134,M,361,423,2014,Spring
126,1700,Freshwater Drum,134,M,367,364,2014,Spring
126,1701,Freshwater Drum,134,M,415,678,2014,Spring
126,1702,White Perch,132,M,191,95,2014,Spring
126,1703,White Perch,132,M,180,84,2014,Spring
126,1704,White Perch,132,M,165,62,2014,Spring
126,1705,White Perch,132,M,168,69,2014,Spring
126,1706,White Perch,132,M,208,125,2014,Spring
126,1707,White Perch,132,L,210,132,2014,Spring
126,1708,White Perch,132,L,246,216,2014,Spring
126,1709,White Perch,132,L,215,154,2014,Spring
126,1710,White Perch,132,L,240,199,2014,Spring
126,1711,White Perch,132,L,219,145,2014,Spring
126,1712,White Bass,133,ALL,256,198,2014,Spring
126,1713,White Bass,133,ALL,282,277,2014,Spring
126,1714,Yellow Perch,801,M,138,27,2014,Spring
126,1715,Yellow Perch,801,L,194,77,2014,Spring
126,1716,Yellow Perch,801,L,208,95,2014,Spring
126,1717,Yellow Perch,801,L,228,136,2014,Spring
126,1718,Yellow Perch,801,L,190,77,2014,Spring
126,1719,Yellow Perch,801,L,160,47,2014,Spring
126,1720,Rainbow Smelt,109,ALL,93,4,2014,Spring
126,1721,Rainbow Smelt,109,ALL,87,4,2014,Spring
126,1722,Rainbow Smelt,109,ALL,86,3,2014,Spring
126,1723,Rainbow Smelt,109,ALL,95,5,2014,Spring
126,1724,Rainbow Smelt,109,ALL,97,5,2014,Spring
126,1725,Yellow Perch,801,S,122,17,2014,Spring
126,1726,Yellow Perch,801,S,98,9,2014,Spring
126,1727,Yellow Perch,801,S,92,7,2014,Spring
126,1728,Round Goby,910,ALL,96,12,2014,Spring
126,1729,Round Goby,910,ALL,103,15,2014,Spring
126,1730,Round Goby,910,ALL,81,7,2014,Spring
126,1731,Round Goby,910,ALL,77,6,2014,Spring
126,1732,Round Goby,910,ALL,72,5,2014,Spring
126,1733,Emerald Shiner,504,L,90,5,2014,Spring
126,1734,Emerald Shiner,504,L,96,7,2014,Spring
126,1735,Emerald Shiner,504,L,107,9,2014,Spring
126,1736,Emerald Shiner,504,L,87,5,2014,Spring
126,1737,Emerald Shiner,504,L,88,5,2014,Spring
126,1738,Emerald Shiner,504,L,87,4,2014,Spring
126,1739,Emerald Shiner,504,S,57,1,2014,Spring
126,1740,Emerald Shiner,504,S,48,1,2014,Spring
126,1741,Trout Perch,131,ALL,116,12,2014,Spring
126,1742,Trout Perch,131,ALL,133,16,2014,Spring
126,1743,Trout Perch,131,ALL,101,8,2014,Spring
126,1744,Trout Perch,131,ALL,89,5,2014,Spring
126,1745,Trout Perch,131,ALL,89,5,2014,Spring
126,1746,Yellow Perch,801,O/D,212,110,2014,Spring
126,1747,Yellow Perch,801,O/D,205,100,2014,Spring
126,1748,Yellow Perch,801,O/D,185,70,2014,Spring
126,1749,Yellow Perch,801,O/D,177,70,2014,Spring
126,1750,White Perch,132,O/D,285,370,2014,Spring
126,1751,White Perch,132,O/D,257,275,2014,Spring
126,1752,White Perch,132,O/D,249,240,2014,Spring
126,1753,White Perch,132,O/D,234,155,2014,Spring
126,1754,White Perch,132,O/D,236,155,2014,Spring
131,1755,White Sucker,405,ALL,478,1088,2014,Spring
131,1756,White Sucker,405,ALL,316,358,2014,Spring
131,1757,Channel Catfish,119,ALL,377,480,2014,Spring
131,1758,Freshwater Drum,134,M,343,349,2014,Spring
131,1759,Freshwater Drum,134,M,398,670,2014,Spring
131,1760,Freshwater Drum,134,M,390,574,2014,Spring
131,1761,Freshwater Drum,134,M,357,494,2014,Spring
131,1762,Freshwater Drum,134,M,438,923,2014,Spring
131,1763,Freshwater Drum,134,M,376,659,2014,Spring
131,1764,Yellow Perch,801,L,217,132,2014,Spring
131,1765,Yellow Perch,801,L,236,164,2014,Spring
131,1766,Yellow Perch,801,L,227,150,2014,Spring
131,1767,Yellow Perch,801,L,216,103,2014,Spring
131,1768,Yellow Perch,801,L,180,64,2014,Spring
131,1769,Yellow Perch,801,M,170,51,2014,Spring
131,1770,Yellow Perch,801,M,167,52,2014,Spring
131,1771,Yellow Perch,801,S,141,28,2014,Spring
131,1772,Yellow Perch,801,S,129,20,2014,Spring
131,1773,Yellow Perch,801,S,149,33,2014,Spring
131,1774,Yellow Perch,801,S,150,36,2014,Spring
131,1775,Rainbow Smelt,109,ALL,106,7,2014,Spring
131,1776,Rainbow Smelt,109,ALL,106,6,2014,Spring
131,1777,Rainbow Smelt,109,ALL,77,3,2014,Spring
131,1778,Rainbow Smelt,109,ALL,85,3,2014,Spring
131,1779,Rainbow Smelt,109,ALL,92,4,2014,Spring
131,1780,Emerald Shiner,504,ALL,90,5,2014,Spring
131,1781,Emerald Shiner,504,ALL,92,5,2014,Spring
131,1782,Emerald Shiner,504,ALL,92,5,2014,Spring
131,1783,Emerald Shiner,504,ALL,88,5,2014,Spring
131,1784,Emerald Shiner,504,ALL,89,3,2014,Spring
131,1785,Emerald Shiner,504,ALL,59,1,2014,Spring
131,1786,Yellow Perch,801,O/D,225,124,2014,Spring
131,1787,Yellow Perch,801,O/D,201,88,2014,Spring
131,1788,Yellow Perch,801,O/D,198,86,2014,Spring
131,1789,Yellow Perch,801,O/D,174,62,2014,Spring
131,1790,Yellow Perch,801,O/D,177,62,2014,Spring
137,1791,White Sucker,405,ALL,500,1390,2014,Spring
137,1792,White Sucker,405,ALL,425,751,2014,Spring
137,1793,White Perch,132,L,197,113,2014,Spring
137,1794,White Perch,132,S,137,27,2014,Spring
137,1795,Yellow Perch,801,M,147,33,2014,Spring
137,1796,Yellow Perch,801,M,156,39,2014,Spring
137,1797,Yellow Perch,801,L,176,61,2014,Spring
137,1798,Emerald Shiner,504,ALL,86,4,2014,Spring
137,1799,Emerald Shiner,504,ALL,84,3,2014,Spring
137,1800,Trout Perch,131,ALL,92,5,2014,Spring
137,1801,Rainbow Smelt,109,ALL,106,5,2014,Spring
137,1802,Rainbow Smelt,109,ALL,82,3,2014,Spring
137,1803,Yellow Perch,801,O/D,235,148,2014,Spring
137,1804,Yellow Perch,801,O/D,211,108,2014,Spring
137,1805,Yellow Perch,801,O/D,188,82,2014,Spring
137,1806,Yellow Perch,801,O/D,187,74,2014,Spring
137,1807,Yellow Perch,801,O/D,179,70,2014,Spring
137,1808,White Perch,132,O/D,264,286,2014,Spring
137,1809,White Perch,132,O/D,244,196,2014,Spring
137,1810,White Perch,132,O/D,228,164,2014,Spring
137,1811,White Perch,132,O/D,204,108,2014,Spring
137,1812,White Perch,132,O/D,194,106,2014,Spring
136,1813,White Sucker,405,ALL,490,1178,2014,Spring
136,1814,White Sucker,405,ALL,435,782,2014,Spring
136,1815,Yellow Perch,801,M,177,53,2014,Spring
136,1816,Yellow Perch,801,M,165,45,2014,Spring
136,1817,Yellow Perch,801,M,176,67,2014,Spring
136,1818,Yellow Perch,801,M,156,40,2014,Spring
136,1819,Yellow Perch,801,M,151,32,2014,Spring
136,1820,Yellow Perch,801,L,229,149,2014,Spring
136,1821,Yellow Perch,801,L,202,92,2014,Spring
136,1822,Yellow Perch,801,L,205,107,2014,Spring
136,1823,Yellow Perch,801,L,240,161,2014,Spring
136,1824,Yellow Perch,801,L,201,99,2014,Spring
136,1826,Rainbow Smelt,109,L,175,27,2014,Spring
136,1827,Rainbow Smelt,109,L,139,17,2014,Spring
136,1828,Rainbow Smelt,109,L,135,15,2014,Spring
136,1829,Rainbow Smelt,109,L,137,15,2014,Spring
136,1830,Rainbow Smelt,109,L,155,24,2014,Spring
136,1831,Rainbow Smelt,109,S,106,6,2014,Spring
136,1832,Rainbow Smelt,109,S,106,6,2014,Spring
136,1833,Rainbow Smelt,109,S,91,4,2014,Spring
136,1834,Rainbow Smelt,109,S,87,5,2014,Spring
136,1835,Rainbow Smelt,109,S,75,3,2014,Spring
136,1836,Emerald Shiner,504,ALL,96,7,2014,Spring
136,1837,Emerald Shiner,504,ALL,94,6,2014,Spring
136,1838,Emerald Shiner,504,ALL,90,7,2014,Spring
136,1839,Emerald Shiner,504,ALL,84,5,2014,Spring
136,1840,Emerald Shiner,504,ALL,86,6,2014,Spring
136,1841,Yellow Perch,801,O/D,277,230,2014,Spring
136,1842,Yellow Perch,801,O/D,247,158,2014,Spring
136,1843,Yellow Perch,801,O/D,242,154,2014,Spring
136,1844,Yellow Perch,801,O/D,239,158,2014,Spring
136,1845,Yellow Perch,801,O/D,247,152,2014,Spring
136,1846,White Perch,132,O/D,191,92,2014,Spring
140,1847,Freshwater Drum,134,ALL,416,703,2014,Spring
140,1848,White Perch,132,ALL,145,37,2014,Spring
140,1849,Yellow Perch,801,M,146,30,2014,Spring
140,1850,Yellow Perch,801,M,154,40,2014,Spring
140,1851,Yellow Perch,801,M,162,37,2014,Spring
140,1852,Yellow Perch,801,M,146,34,2014,Spring
140,1853,Yellow Perch,801,M,132,21,2014,Spring
140,1854,Yellow Perch,801,M,139,29,2014,Spring
140,1855,Yellow Perch,801,S,111,13,2014,Spring
140,1856,Yellow Perch,801,S,104,11,2014,Spring
140,1857,Yellow Perch,801,S,91,5,2014,Spring
140,1858,Yellow Perch,801,S,98,10,2014,Spring
140,1859,Trout Perch,131,ALL,129,16,2014,Spring
140,1860,Rainbow Smelt,109,ALL,131,11,2014,Spring
140,1861,Rainbow Smelt,109,ALL,102,5,2014,Spring
140,1862,Rainbow Smelt,109,ALL,103,4,2014,Spring
140,1863,Rainbow Smelt,109,ALL,78,3,2014,Spring
140,1864,Rainbow Smelt,109,ALL,90,4,2014,Spring
140,1865,Emerald Shiner,504,ALL,91,6,2014,Spring
140,1866,Emerald Shiner,504,ALL,84,5,2014,Spring
140,1867,Emerald Shiner,504,ALL,94,5,2014,Spring
140,1868,Emerald Shiner,504,ALL,83,4,2014,Spring
140,1869,Emerald Shiner,504,ALL,85,4,2014,Spring
140,1870,Yellow Perch,801,O/D,253,222,2014,Spring
140,1871,White Perch,132,O/D,177,71,2014,Spring
135,1872,White Sucker,405,ALL,405,700,2014,Spring
135,1873,Freshwater Drum,134,ALL,440,762,2014,Spring
135,1874,Freshwater Drum,134,ALL,433,801,2014,Spring
135,1875,Freshwater Drum,134,ALL,500,1744,2014,Spring
135,1876,White Perch,132,ALL,153,44,2014,Spring
135,1877,White Perch,132,ALL,142,30,2014,Spring
135,1878,Channel Catfish,119,ALL,167,29,2014,Spring
135,1879,Yellow Perch,801,M,169,44,2014,Spring
135,1880,Yellow Perch,801,XS,85,5,2014,Spring
135,1881,Rainbow Smelt,109,L,123,8,2014,Spring
135,1882,Rainbow Smelt,109,L,104,7,2014,Spring
135,1883,Rainbow Smelt,109,L,113,5,2014,Spring
135,1884,Rainbow Smelt,109,L,94,5,2014,Spring
135,1885,Rainbow Smelt,109,M,81,3,2014,Spring
135,1886,Rainbow Smelt,109,M,66,2,2014,Spring
135,1887,Rainbow Smelt,109,M,85,3,2014,Spring
135,1888,Rainbow Smelt,109,M,70,2,2014,Spring
135,1889,Rainbow Smelt,109,M,80,2,2014,Spring
135,1890,Emerald Shiner,504,ALL,92,6,2014,Spring
135,1891,Emerald Shiner,504,ALL,88,6,2014,Spring
135,1892,Emerald Shiner,504,ALL,67,4,2014,Spring
135,1893,Emerald Shiner,504,ALL,58,2,2014,Spring
135,1894,Yellow Perch,801,O/D,255,224,2014,Spring
135,1895,Yellow Perch,801,O/D,223,132,2014,Spring
135,1896,Yellow Perch,801,O/D,203,103,2014,Spring
135,1897,White Perch,132,O/D,203,130,2014,Spring
139,1898,Walleye,803,ALL,605,1788,2014,Spring
139,1899,Walleye,803,ALL,520,1081,2014,Spring
139,1900,Freshwater Drum,134,ALL,337,377,2014,Spring
139,1901,Rainbow Smelt,109,ALL,80,2,2014,Spring
139,1902,Yellow Perch,801,O/D,242,174,2014,Spring
141,1903,Walleye,803,L,603,1600,2014,Spring
141,1904,Walleye,803,L,524,1312,2014,Spring
141,1905,Walleye,803,L,423,686,2014,Spring
141,1906,Walleye,803,S,246,122,2014,Spring
141,1907,Walleye,803,S,251,130,2014,Spring
141,1908,Walleye,803,S,267,163,2014,Spring
141,1909,Walleye,803,S,237,106,2014,Spring
141,1910,Walleye,803,S,240,113,2014,Spring
141,1911,Freshwater Drum,134,L,553,1610,2014,Spring
141,1912,Freshwater Drum,134,L,460,1058,2014,Spring
141,1913,Freshwater Drum,134,S,323,330,2014,Spring
141,1914,Freshwater Drum,134,S,309,326,2014,Spring
141,1915,Freshwater Drum,134,S,354,436,2014,Spring
141,1916,Freshwater Drum,134,S,371,472,2014,Spring
141,1917,Freshwater Drum,134,S,212,85,2014,Spring
141,1918,White Bass,133,ALL,253,194,2014,Spring
141,1919,White Bass,133,ALL,270,243,2014,Spring
141,1920,White Bass,133,ALL,262,237,2014,Spring
141,1921,White Bass,133,ALL,244,183,2014,Spring
141,1922,White Bass,133,ALL,248,180,2014,Spring
141,1923,Yellow Perch,801,M,157,44,2014,Spring
141,1924,Yellow Perch,801,M,132,23,2014,Spring
141,1925,Yellow Perch,801,M,146,34,2014,Spring
141,1926,Yellow Perch,801,M,147,38,2014,Spring
141,1927,Yellow Perch,801,M,150,37,2014,Spring
141,1928,White Perch,132,S,104,13,2014,Spring
141,1929,White Perch,132,S,101,12,2014,Spring
141,1930,White Perch,132,S,97,11,2014,Spring
141,1931,White Perch,132,S,100,16,2014,Spring
141,1932,White Perch,132,S,120,23,2014,Spring
141,1933,White Perch,132,S,90,8,2014,Spring
141,1934,White Perch,132,S,127,30,2014,Spring
141,1935,White Perch,132,M,140,30,2014,Spring
141,1936,White Perch,132,M,158,59,2014,Spring
141,1937,White Perch,132,M,152,47,2014,Spring
141,1938,White Perch,132,M,132,30,2014,Spring
141,1939,White Perch,132,M,146,41,2014,Spring
141,1940,White Perch,132,L,207,110,2014,Spring
141,1941,White Perch,132,L,204,132,2014,Spring
141,1942,White Perch,132,L,197,110,2014,Spring
141,1943,White Perch,132,L,224,164,2014,Spring
141,1944,White Perch,132,L,195,110,2014,Spring
141,1945,Emerald Shiner,504,ALL,82,6,2014,Spring
141,1946,Emerald Shiner,504,ALL,95,9,2014,Spring
141,1947,Emerald Shiner,504,ALL,85,4,2014,Spring
141,1948,Emerald Shiner,504,ALL,87,7,2014,Spring
141,1949,Emerald Shiner,504,ALL,95,9,2014,Spring
141,1950,Yellow Perch,801,O/D,168,54,2014,Spring
141,1951,Yellow Perch,801,O/D,180,50,2014,Spring
141,1952,Yellow Perch,801,O/D,173,53,2014,Spring
141,1953,Yellow Perch,801,O/D,175,57,2014,Spring
141,1954,White Perch,132,O/D,212,132,2014,Spring
141,1955,White Perch,132,O/D,230,172,2014,Spring
141,1956,White Perch,132,O/D,238,196,2014,Spring
141,1957,White Perch,132,O/D,229,154,2014,Spring
141,1958,White Perch,132,O/D,207,118,2014,Spring
138,1959,Walleye,803,ALL,721,3492,2014,Spring
138,1960,Walleye,803,ALL,590,1796,2014,Spring
138,1961,White Sucker,405,ALL,505,1255,2014,Spring
138,1962,White Sucker,405,ALL,354,456,2014,Spring
138,1963,White Sucker,405,ALL,327,385,2014,Spring
138,1964,White Sucker,405,ALL,333,398,2014,Spring
138,1965,White Sucker,405,ALL,210,96,2014,Spring
138,1966,White Sucker,405,ALL,333,458,2014,Spring
138,1967,Channel Catfish,119,ALL,615,2860,2014,Spring
138,1968,Channel Catfish,119,ALL,400,514,2014,Spring
138,1969,White Bass,133,ALL,272,237,2014,Spring
138,1970,White Bass,133,ALL,260,204,2014,Spring
138,1971,White Bass,133,ALL,246,167,2014,Spring
138,1972,White Bass,133,ALL,253,194,2014,Spring
138,1973,White Bass,133,ALL,256,166,2014,Spring
138,1974,White Perch,132,M,213,144,2014,Spring
138,1975,White Perch,132,M,190,99,2014,Spring
138,1976,White Perch,132,M,205,116,2014,Spring
138,1977,White Perch,132,M,181,66,2014,Spring
138,1978,White Perch,132,M,190,92,2014,Spring
138,1979,White Perch,132,L,233,195,2014,Spring
138,1980,White Perch,132,L,247,221,2014,Spring
138,1981,White Perch,132,L,252,255,2014,Spring
138,1982,White Perch,132,L,205,120,2014,Spring
138,1983,White Perch,132,L,207,127,2014,Spring
138,1984,Channel Catfish,119,ALL,770,4906,2014,Spring
138,1985,Freshwater Drum,134,ALL,303,271,2014,Spring
138,1986,Freshwater Drum,134,ALL,392,557,2014,Spring
138,1987,Freshwater Drum,134,ALL,346,402,2014,Spring
138,1988,Freshwater Drum,134,ALL,296,255,2014,Spring
138,1989,Freshwater Drum,134,ALL,336,404,2014,Spring
138,1990,Yellow Perch,801,M,149,33,2014,Spring
138,1991,Yellow Perch,801,M,162,43,2014,Spring
138,1992,Yellow Perch,801,M,150,30,2014,Spring
138,1993,Yellow Perch,801,M,144,27,2014,Spring
138,1994,Yellow Perch,801,M,182,61,2014,Spring
138,1995,Emerald Shiner,504,ALL,86,4,2014,Spring
138,1996,Emerald Shiner,504,ALL,85,4,2014,Spring
138,1997,Emerald Shiner,504,ALL,90,5,2014,Spring
138,1998,Emerald Shiner,504,ALL,100,7,2014,Spring
138,1999,Emerald Shiner,504,ALL,85,4,2014,Spring
138,2000,Yellow Perch,801,L,211,103,2014,Spring
138,2001,Yellow Perch,801,L,197,80,2014,Spring
138,2002,Yellow Perch,801,S,117,15,2014,Spring
138,2003,Yellow Perch,801,S,106,14,2014,Spring
138,2004,Yellow Perch,801,S,108,9,2014,Spring
138,2005,Yellow Perch,801,S,120,20,2014,Spring
138,2006,Yellow Perch,801,S,104,10,2014,Spring
138,2007,Trout Perch,131,ALL,93,4,2014,Spring
138,2008,Trout Perch,131,ALL,90,4,2014,Spring
138,2009,Trout Perch,131,ALL,103,6,2014,Spring
138,2010,Trout Perch,131,ALL,95,6,2014,Spring
138,2011,Rainbow Smelt,109,ALL,110,5,2014,Spring
138,2012,White Perch,132,S,80,5,2014,Spring
138,2013,White Perch,132,S,107,12,2014,Spring
138,2014,White Perch,132,S,126,25,2014,Spring
138,2015,White Perch,132,O/D,273,252,2014,Spring
138,2016,White Perch,132,O/D,267,280,2014,Spring
138,2017,White Perch,132,O/D,264,280,2014,Spring
138,2018,White Perch,132,O/D,249,242,2014,Spring
138,2019,White Perch,132,O/D,250,216,2014,Spring
138,2020,Yellow Perch,801,O/D,225,122,2014,Spring
138,2021,Yellow Perch,801,O/D,198,86,2014,Spring
138,2022,Yellow Perch,801,O/D,194,82,2014,Spring
138,2023,Yellow Perch,801,O/D,190,82,2014,Spring
138,2024,Yellow Perch,801,O/D,195,80,2014,Spring
134,2025,White Sucker,405,ALL,388,724,2014,Spring
134,2026,White Sucker,405,ALL,440,826,2014,Spring
134,2027,White Sucker,405,ALL,426,799,2014,Spring
134,2028,White Sucker,405,ALL,415,758,2014,Spring
134,2029,Freshwater Drum,134,ALL,334,309,2014,Spring
134,2030,Freshwater Drum,134,ALL,341,381,2014,Spring
134,2031,Freshwater Drum,134,ALL,346,426,2014,Spring
134,2032,Freshwater Drum,134,ALL,354,407,2014,Spring
134,2033,Freshwater Drum,134,ALL,318,329,2014,Spring
134,2034,White Perch,132,M,190,93,2014,Spring
134,2035,Yellow Perch,801,S,154,41,2014,Spring
