Serial,date,time_st,Depth_Factor,n,Depth_Mean,Depth_Std.Dev,Depth_CV,Temp_Mean,Temp_Std.Dev,Temp_CV,SpCond_Mean,SpCond_Std.Dev,spCond_CV,pH_Mean,pH_Std.Dev,pH_CV,Turbitity_Mean,Turbitity_Std.Dev,Turbitity_CV,Chlor_Mean,Chlor_Std.Dev,Chlor_CV,DOpercent_Mean,DOpercent_Std.Dev,DOpercent_CV,DOppm_Mean,DOppm_Std.Dev,DOppm_CV,year,season
122,6/19/2013,827,"[1.12,1.38)",1,1,,,19.56,,,0.256,,,8.17,,,11.8,,,0.8,,,91.9,,,8.42,,,2013,Spring
122,6/19/2013,827,"[1.62,1.88)",2,1,0.079,0.047,19.56,0,0,0.256,0,0,8.17,0,0,11.65,1.061,0.091,2.25,1.626,0.723,92.45,0.212,0.002,8.475,0.021,0.002,2013,Spring
122,6/19/2013,827,"[2.12,2.38)",1,2,,,19.56,,,0.256,,,8.16,,,11.7,,,5.9,,,92.9,,,8.52,,,2013,Spring
122,6/19/2013,827,"[2.38,2.62)",2,2,0.001,0,19.56,0,0,0.256,0,0,8.17,0,0,11.35,0.212,0.019,1.7,2.546,1.498,93.35,0.212,0.002,8.56,0.014,0.002,2013,Spring
122,6/19/2013,827,"[2.62,2.88)",1,2,,,19.56,,,0.256,,,8.17,,,11.2,,,6.5,,,93.9,,,8.6,,,2013,Spring
122,6/19/2013,827,"[2.88,3.12)",1,2,,,19.56,,,0.256,,,8.16,,,12.5,,,4.4,,,94.1,,,8.63,,,2013,Spring
122,6/19/2013,827,"[3.12,3.38)",1,3,,,19.56,,,0.256,,,8.16,,,11.4,,,5.2,,,94.4,,,8.65,,,2013,Spring
122,6/19/2013,827,"[3.38,3.62)",2,3,0.095,0.027,19.56,0,0,0.256,0,0,8.16,0,0,11.5,0.141,0.012,2.8,2.404,0.859,94.65,0.071,0.001,8.675,0.007,0.001,2013,Spring
122,6/19/2013,827,"[3.62,3.88)",1,3,,,19.56,,,0.256,,,8.15,,,11,,,3.5,,,94.9,,,8.7,,,2013,Spring
122,6/19/2013,827,"[4.12,4.38)",1,4,,,19.56,,,0.256,,,8.15,,,10.9,,,2.3,,,95.1,,,8.72,,,2013,Spring
122,6/19/2013,827,"[4.38,4.62)",1,4,,,19.56,,,0.256,,,8.16,,,12.1,,,1.6,,,95.3,,,8.73,,,2013,Spring
122,6/19/2013,827,"[4.62,4.88)",1,4,,,19.56,,,0.256,,,8.16,,,11.5,,,3.8,,,95.4,,,8.74,,,2013,Spring
122,6/19/2013,827,"[4.88,5.12)",1,4,,,19.56,,,0.257,,,8.16,,,12.2,,,5.5,,,95.5,,,8.76,,,2013,Spring
122,6/19/2013,827,"[5.12,5.38)",1,5,,,19.56,,,0.256,,,8.16,,,12.1,,,0.8,,,95.6,,,8.77,,,2013,Spring
122,6/19/2013,827,"[5.38,5.62)",1,5,,,19.56,,,0.256,,,8.16,,,11.7,,,4.9,,,95.7,,,8.78,,,2013,Spring
122,6/19/2013,827,"[5.62,5.88)",1,5,,,19.55,,,0.256,,,8.16,,,11.4,,,2.6,,,95.9,,,8.79,,,2013,Spring
122,6/19/2013,827,"[5.88,6.12)",1,5,,,19.55,,,0.256,,,8.16,,,11.7,,,3.3,,,95.9,,,8.8,,,2013,Spring
122,6/19/2013,827,"[6.12,6.38)",1,6,,,19.56,,,0.257,,,8.15,,,12.7,,,3.1,,,96,,,8.8,,,2013,Spring
122,6/19/2013,827,"[6.62,6.88)",2,6,0.012,0.002,19.55,0,0,0.256,0,0,8.15,0,0,11.75,0.778,0.066,3.1,0.424,0.137,96.15,0.071,0.001,8.815,0.007,0.001,2013,Spring
122,6/19/2013,827,"[6.88,7.12)",1,6,,,19.55,,,0.256,,,8.15,,,11.5,,,1.7,,,96.3,,,8.83,,,2013,Spring
122,6/19/2013,827,"[7.12,7.38)",1,7,,,19.55,,,0.256,,,8.15,,,11.3,,,1.1,,,96.3,,,8.83,,,2013,Spring
122,6/19/2013,827,"[7.38,7.62)",1,7,,,19.55,,,0.256,,,8.15,,,13.4,,,-0.2,,,96.4,,,8.84,,,2013,Spring
122,6/19/2013,827,"[7.62,7.88)",1,7,,,19.55,,,0.256,,,8.15,,,11.6,,,2,,,96.4,,,8.84,,,2013,Spring
122,6/19/2013,827,"[7.88,8.12)",1,8,,,19.55,,,0.256,,,8.15,,,12.8,,,8.3,,,96.5,,,8.84,,,2013,Spring
122,6/19/2013,827,"[8.12,8.38)",1,8,,,19.55,,,0.256,,,8.15,,,10.6,,,4,,,96.5,,,8.84,,,2013,Spring
122,6/19/2013,827,"[8.62,8.88)",2,8,0.091,0.01,19.55,0,0,0.256,0,0,8.15,0,0,12.05,0.354,0.029,2,1.131,0.566,96.6,0,0,8.85,0,0,2013,Spring
122,6/19/2013,827,"[8.88,9.12)",1,8,,,19.55,,,0.256,,,8.15,,,11.6,,,4.1,,,96.6,,,8.85,,,2013,Spring
122,6/19/2013,827,"[9.38,9.62)",1,9,,,19.55,,,0.256,,,8.15,,,12.2,,,3.9,,,96.7,,,8.87,,,2013,Spring
122,6/19/2013,827,"[9.62,9.88)",3,9,0.066,0.007,19.55,0,0,0.256,0,0,8.15,0,0,117.767,183.366,1.557,4.233,3.62,0.855,96.767,0.058,0.001,8.87,0,0,2013,Spring
123,6/19/2013,929,"[0.125,0.375)",37,0,0.054,0.309,18.665,0.602,0.032,0.136,0.084,0.618,8.1,0.054,0.007,-207.922,0.774,-0.004,0.8,0,0,90.078,0.73,0.008,8.416,0.174,0.021,2013,Spring
123,6/19/2013,929,"[0.375,0.625)",1,0,,,19.19,,,0.26,,,8.14,,,-208.6,,,0.8,,,89.5,,,8.26,,,2013,Spring
123,6/19/2013,929,"[0.625,0.875)",2,0,0.006,0.007,19.205,0.007,0,0.26,0,0,8.14,0,0,-208.6,0,0,0.8,0,0,89.5,0,0,8.26,0,0,2013,Spring
123,6/19/2013,929,"[1.12,1.38)",1,1,,,19.21,,,0.26,,,8.14,,,-208.6,,,0.8,,,89.5,,,8.26,,,2013,Spring
123,6/19/2013,929,"[1.62,1.88)",1,1,,,19.21,,,0.26,,,8.14,,,-208.6,,,0.8,,,89.5,,,8.26,,,2013,Spring
123,6/19/2013,929,"[1.88,2.12)",1,1,,,19.21,,,0.26,,,8.14,,,-208.6,,,0.8,,,89.5,,,8.26,,,2013,Spring
123,6/19/2013,929,"[2.12,2.38)",2,2,0.115,0.05,19.21,0,0,0.26,0,0,8.14,0,0,-208.6,0,0,0.8,0,0,89.5,0,0,8.26,0,0,2013,Spring
123,6/19/2013,929,"[2.88,3.12)",3,3,0.045,0.015,19.21,0,0,0.26,0,0,8.14,0,0,-208.6,0,0,0.8,0,0,89.5,0,0,8.26,0,0,2013,Spring
123,6/19/2013,929,"[3.12,3.38)",1,3,,,19.21,,,0.26,,,8.14,,,-208.6,,,0.8,,,89.5,,,8.26,,,2013,Spring
123,6/19/2013,929,"[3.62,3.88)",1,3,,,19.21,,,0.26,,,8.15,,,-208.6,,,0.8,,,89.4,,,8.26,,,2013,Spring
123,6/19/2013,929,"[3.88,4.12)",1,4,,,19.21,,,0.26,,,8.15,,,8.8,,,4.3,,,96.7,,,8.92,,,2013,Spring
123,6/19/2013,929,"[4.12,4.38)",1,4,,,19.21,,,0.26,,,8.14,,,8.8,,,0.3,,,96.7,,,8.92,,,2013,Spring
123,6/19/2013,929,"[4.38,4.62)",2,4,0.053,0.012,19.21,0,0,0.26,0.001,0.004,8.14,0,0,8.8,0,0,1.85,3.182,1.72,93.15,5.162,0.055,8.595,0.474,0.055,2013,Spring
123,6/19/2013,929,"[4.62,4.88)",1,4,,,19.21,,,0.26,,,8.14,,,8.8,,,0.3,,,96.9,,,8.94,,,2013,Spring
123,6/19/2013,929,"[5.12,5.38)",2,5,0.023,0.004,19.2,0,0,0.26,0,0,8.145,0.007,0.001,8.8,0,0,2.1,2.687,1.28,97.05,0.212,0.002,8.965,0.021,0.002,2013,Spring
123,6/19/2013,929,"[5.62,5.88)",2,5,0.119,0.021,19.2,0,0,0.26,0,0,8.145,0.007,0.001,8.8,0,0,5.15,1.626,0.316,97.2,0.141,0.001,8.975,0.021,0.002,2013,Spring
123,6/19/2013,929,"[6.12,6.38)",2,6,0.129,0.021,19.185,0.007,0,0.26,0,0,8.15,0,0,7.9,0.141,0.018,1.9,0.707,0.372,97.65,0.071,0.001,9.02,0,0,2013,Spring
123,6/19/2013,929,"[6.38,6.62)",2,6,0.04,0.006,19.19,0,0,0.26,0,0,8.15,0,0,8.7,0.141,0.016,2.75,2.899,1.054,97.55,0.071,0.001,9.01,0,0,2013,Spring
123,6/19/2013,929,"[6.62,6.88)",1,6,,,19.18,,,0.26,,,8.15,,,9.1,,,4.1,,,97.9,,,9.05,,,2013,Spring
123,6/19/2013,929,"[7.12,7.38)",1,7,,,19.18,,,0.26,,,8.15,,,8.6,,,2.7,,,98,,,9.05,,,2013,Spring
123,6/19/2013,929,"[7.38,7.62)",1,7,,,19.18,,,0.26,,,8.15,,,8.1,,,-1.4,,,98.1,,,9.06,,,2013,Spring
123,6/19/2013,929,"[7.62,7.88)",2,7,0.011,0.001,19.18,0,0,0.26,0.001,0.004,8.15,0,0,8.6,0.566,0.066,1.55,1.485,0.958,98.1,0,0,9.06,0,0,2013,Spring
123,6/19/2013,929,"[7.88,8.12)",1,8,,,19.18,,,0.26,,,8.15,,,8.5,,,3.1,,,98.1,,,9.06,,,2013,Spring
123,6/19/2013,929,"[8.62,8.88)",1,8,,,19.17,,,0.26,,,8.15,,,8.3,,,2,,,98.2,,,9.08,,,2013,Spring
123,6/19/2013,929,"[9.12,9.38)",2,9,0.064,0.007,19.17,0,0,0.26,0,0,8.145,0.007,0.001,16.8,11.031,0.657,4.4,0.283,0.064,98.25,0.071,0.001,9.075,0.007,0.001,2013,Spring
123,6/19/2013,929,"[9.38,9.62)",1,9,,,19.17,,,0.26,,,8.15,,,8.7,,,2.2,,,98.3,,,9.08,,,2013,Spring
123,6/19/2013,929,"[9.88,10.1)",1,1,,,19.17,,,0.26,,,8.15,,,8.7,,,2.6,,,98.5,,,9.1,,,2013,Spring
123,6/19/2013,929,"[10.4,10.6)",3,1,0.105,0.01,19.17,0,0,0.26,0,0,8.143,0.006,0.001,8.533,0.208,0.024,3.533,1.626,0.46,98.433,0.058,0.001,9.093,0.006,0.001,2013,Spring
123,6/19/2013,929,"[11.1,11.4)",1,1,,,19.17,,,0.26,,,8.14,,,9.7,,,1.3,,,98.5,,,9.1,,,2013,Spring
123,6/19/2013,929,"[11.6,11.9)",2,1,0.115,0.01,19.165,0.007,0,0.26,0,0,8.14,0,0,291.1,397.818,1.367,4,1.131,0.283,98.35,0.071,0.001,9.09,0,0,2013,Spring
124,6/19/2013,1125,"[0.125,0.375)",30,0,0.032,0.201,17.932,0.536,0.03,0.172,0.123,0.715,8.144,0.062,0.008,22.783,19.909,0.874,5.717,27.697,4.845,85.08,0.727,0.009,8.063,0.116,0.014,2013,Spring
124,6/19/2013,1125,"[0.375,0.625)",7,0,0.079,0.161,19.173,0.573,0.03,0.25,0.003,0.012,8.224,0.008,0.001,10.671,1.19,0.112,1.943,1.638,0.843,89.271,2.29,0.026,8.246,0.142,0.017,2013,Spring
124,6/19/2013,1125,"[0.625,0.875)",1,0,,,19.45,,,0.248,,,8.22,,,9.8,,,-1.7,,,89,,,8.18,,,2013,Spring
124,6/19/2013,1125,"[0.875,1.12)",1,0,,,19.51,,,0.247,,,8.21,,,10.1,,,2,,,92.7,,,8.5,,,2013,Spring
124,6/19/2013,1125,"[1.12,1.38)",2,1,0.108,0.084,19.495,0.007,0,0.248,0.001,0.004,8.22,0,0,9.9,0.141,0.014,2.3,1.697,0.738,93.45,0.354,0.004,8.575,0.035,0.004,2013,Spring
124,6/19/2013,1125,"[1.88,2.12)",1,1,,,19.49,,,0.248,,,8.21,,,9.8,,,2,,,94.1,,,8.64,,,2013,Spring
124,6/19/2013,1125,"[2.12,2.38)",1,2,,,19.5,,,0.248,,,8.21,,,9.6,,,-2.3,,,94.6,,,8.68,,,2013,Spring
124,6/19/2013,1125,"[2.62,2.88)",1,2,,,19.51,,,0.247,,,8.21,,,10.1,,,-1.1,,,95,,,8.72,,,2013,Spring
124,6/19/2013,1125,"[2.88,3.12)",1,3,,,19.49,,,0.247,,,8.22,,,10.1,,,0.1,,,95.3,,,8.75,,,2013,Spring
124,6/19/2013,1125,"[3.12,3.38)",1,3,,,19.47,,,0.247,,,8.22,,,11.1,,,4.6,,,95.6,,,8.78,,,2013,Spring
124,6/19/2013,1125,"[3.88,4.12)",1,3,,,19.44,,,0.247,,,8.22,,,11,,,3.8,,,95.9,,,8.81,,,2013,Spring
124,6/19/2013,1125,"[4.12,4.38)",2,4,0.153,0.036,19.4,0.014,0.001,0.247,0,0,8.22,0,0,11.1,0.141,0.013,2.5,0.424,0.17,96.25,0.071,0.001,8.85,0.014,0.002,2013,Spring
124,6/19/2013,1125,"[4.88,5.12)",1,4,,,19.38,,,0.247,,,8.22,,,10.3,,,1.9,,,96.5,,,8.88,,,2013,Spring
124,6/19/2013,1125,"[5.12,5.38)",1,5,,,19.37,,,0.248,,,8.22,,,10.8,,,2.7,,,96.7,,,8.9,,,2013,Spring
124,6/19/2013,1125,"[5.38,5.62)",1,5,,,19.36,,,0.247,,,8.22,,,11.7,,,0.9,,,96.8,,,8.91,,,2013,Spring
124,6/19/2013,1125,"[5.62,5.88)",1,5,,,19.35,,,0.247,,,8.22,,,10.3,,,2.6,,,97,,,8.93,,,2013,Spring
124,6/19/2013,1125,"[5.88,6.12)",1,6,,,19.34,,,0.247,,,8.22,,,10,,,2,,,97.2,,,8.95,,,2013,Spring
124,6/19/2013,1125,"[6.62,6.88)",2,6,0.108,0.016,19.335,0.007,0,0.247,0,0,8.22,0,0,10.4,0,0,3.4,1.273,0.374,97.3,0,0,8.96,0,0,2013,Spring
124,6/19/2013,1125,"[7.12,7.38)",1,7,,,19.33,,,0.247,,,8.22,,,13.6,,,1.1,,,97.4,,,8.97,,,2013,Spring
124,6/19/2013,1125,"[7.38,7.62)",1,7,,,19.32,,,0.247,,,8.22,,,14.1,,,2.5,,,97.5,,,8.98,,,2013,Spring
124,6/19/2013,1125,"[7.88,8.12)",1,8,,,19.32,,,0.248,,,8.22,,,11.9,,,3,,,97.5,,,8.99,,,2013,Spring
124,6/19/2013,1125,"[8.12,8.38)",1,8,,,19.31,,,0.248,,,8.22,,,12,,,0.9,,,97.5,,,8.99,,,2013,Spring
124,6/19/2013,1125,"[8.38,8.62)",1,8,,,19.3,,,0.248,,,8.22,,,16.3,,,0.7,,,97.5,,,8.99,,,2013,Spring
124,6/19/2013,1125,"[8.88,9.12)",1,8,,,19.3,,,0.248,,,8.22,,,13.7,,,2.3,,,97.6,,,8.99,,,2013,Spring
124,6/19/2013,1125,"[9.12,9.38)",1,9,,,19.29,,,0.248,,,8.22,,,16.3,,,-0.6,,,97.5,,,8.99,,,2013,Spring
124,6/19/2013,1125,"[9.38,9.62)",1,9,,,19.29,,,0.248,,,8.22,,,13.8,,,2.3,,,97.5,,,8.99,,,2013,Spring
124,6/19/2013,1125,"[9.62,9.88)",1,9,,,19.29,,,0.248,,,8.22,,,17.1,,,3.9,,,97.4,,,8.98,,,2013,Spring
124,6/19/2013,1125,"[10.1,10.4)",3,1,0.078,0.008,19.283,0.006,0,0.248,0,0,8.22,0,0,19.167,3.502,0.183,1.533,1.401,0.914,97.367,0.058,0.001,8.973,0.006,0.001,2013,Spring
124,6/19/2013,1125,"[10.4,10.6)",1,1,,,19.28,,,0.248,,,8.22,,,829.8,,,10,,,97.3,,,8.97,,,2013,Spring
125,6/17/2013,1025,"[0.125,0.375)",11,0,0.063,0.237,20.315,0.571,0.028,0.256,0.032,0.125,7.98,0.009,0.001,40.764,88.382,2.168,3.473,2.772,0.798,86.591,1.821,0.021,7.821,0.235,0.03,2013,Spring
125,6/17/2013,1025,"[0.375,0.625)",2,0,0.117,0.241,19.985,0.007,0,0.268,0,0,7.99,0,0,7.95,1.909,0.24,4.7,0.424,0.09,90.2,0.566,0.006,8.195,0.049,0.006,2013,Spring
125,6/17/2013,1025,"[0.625,0.875)",1,0,,,19.98,,,0.268,,,7.99,,,8.2,,,4.3,,,91.1,,,8.28,,,2013,Spring
125,6/17/2013,1025,"[0.875,1.12)",1,1,,,19.98,,,0.268,,,7.99,,,7.9,,,6.5,,,91.5,,,8.32,,,2013,Spring
125,6/17/2013,1025,"[1.12,1.38)",1,1,,,19.98,,,0.268,,,7.99,,,8.2,,,5.1,,,92,,,8.37,,,2013,Spring
125,6/17/2013,1025,"[1.38,1.62)",1,1,,,20.01,,,0.268,,,7.99,,,8.2,,,5.6,,,92.6,,,8.41,,,2013,Spring
125,6/17/2013,1025,"[1.62,1.88)",1,1,,,20.03,,,0.268,,,7.98,,,8.7,,,2.1,,,93.1,,,8.46,,,2013,Spring
125,6/17/2013,1025,"[1.88,2.12)",1,1,,,20.04,,,0.267,,,7.98,,,8.8,,,-1.1,,,93.4,,,8.48,,,2013,Spring
125,6/17/2013,1025,"[2.12,2.38)",3,2,0.045,0.02,19.963,0.045,0.002,0.267,0.001,0.004,7.987,0.006,0.001,8.033,0.208,0.026,2.867,1.097,0.383,94.233,0.404,0.004,8.567,0.045,0.005,2013,Spring
125,6/17/2013,1025,"[2.38,2.62)",2,2,0.112,0.045,19.9,0,0,0.268,0,0,7.99,0,0,7.95,0.354,0.045,0.65,0.778,1.197,95.1,0.141,0.001,8.66,0.014,0.002,2013,Spring
125,6/17/2013,1025,"[2.62,2.88)",2,2,0.125,0.045,19.905,0.007,0,0.268,0,0,7.99,0,0,7.8,0.141,0.018,3.7,1.414,0.382,95.55,0.212,0.002,8.695,0.021,0.002,2013,Spring
125,6/17/2013,1025,"[2.88,3.12)",2,3,0.071,0.023,19.9,0.014,0.001,0.268,0.001,0.004,7.99,0,0,8.15,0.212,0.026,1.65,1.909,1.157,95.8,0.141,0.001,8.725,0.007,0.001,2013,Spring
125,6/17/2013,1025,"[3.12,3.38)",2,3,0.072,0.022,19.86,0.014,0.001,0.267,0,0,7.99,0,0,8.1,0,0,1.1,1.273,1.157,96.2,0.141,0.001,8.765,0.021,0.002,2013,Spring
125,6/17/2013,1025,"[3.38,3.62)",3,3,0.069,0.02,19.793,0.035,0.002,0.267,0,0,7.993,0.006,0.001,8.467,0.737,0.087,2.467,2.676,1.085,96.8,0.265,0.003,8.833,0.031,0.004,2013,Spring
125,6/17/2013,1025,"[3.62,3.88)",2,3,0.125,0.033,19.735,0.007,0,0.266,0.001,0.004,7.99,0,0,8.2,0.566,0.069,0.35,0.354,1.011,97.1,0,0,8.87,0,0,2013,Spring
125,6/17/2013,1025,"[3.88,4.12)",3,3,0.071,0.018,19.667,0.021,0.001,0.267,0.001,0.004,7.993,0.006,0.001,8.233,0.321,0.039,0.567,1.05,1.852,97.267,0.058,0.001,8.897,0.006,0.001,2013,Spring
125,6/17/2013,1025,"[4.12,4.38)",2,4,0.055,0.013,19.625,0.021,0.001,0.266,0.001,0.004,7.99,0,0,8.15,0.071,0.009,0.2,0.424,2.12,97.4,0,0,8.92,0,0,2013,Spring
125,6/17/2013,1025,"[4.38,4.62)",2,4,0.14,0.031,19.585,0.007,0,0.266,0,0,7.99,0,0,8.15,0.212,0.026,2.25,0.778,0.346,97.55,0.071,0.001,8.935,0.007,0.001,2013,Spring
125,6/17/2013,1025,"[4.62,4.88)",2,4,0.032,0.007,19.56,0.014,0.001,0.266,0,0,7.99,0,0,7.9,0,0,1.15,0.071,0.062,97.55,0.071,0.001,8.94,0,0,2013,Spring
125,6/17/2013,1025,"[4.88,5.12)",3,5,0.12,0.024,19.52,0.01,0.001,0.266,0.001,0.004,7.993,0.006,0.001,8.267,0.208,0.025,1.4,1.51,1.079,97.533,0.058,0.001,8.95,0,0,2013,Spring
125,6/17/2013,1025,"[5.12,5.38)",1,5,,,19.5,,,0.266,,,7.99,,,8.3,,,3.9,,,97.4,,,8.94,,,2013,Spring
125,6/17/2013,1025,"[5.38,5.62)",2,5,0.103,0.019,19.49,0,0,0.266,0,0,7.99,0,0,7.9,0.141,0.018,1.4,0.566,0.404,97.35,0.071,0.001,8.935,0.007,0.001,2013,Spring
125,6/17/2013,1025,"[5.62,5.88)",3,5,0.094,0.016,19.45,0.02,0.001,0.266,0.001,0.004,7.99,0,0,9.667,2.974,0.308,1.333,2.601,1.951,97.2,0.1,0.001,8.93,0,0,2013,Spring
125,6/17/2013,1025,"[5.88,6.12)",1,6,,,19.41,,,0.266,,,7.99,,,8.5,,,2.1,,,97,,,8.92,,,2013,Spring
125,6/17/2013,1025,"[6.12,6.38)",3,6,0.101,0.016,19.31,0.036,0.002,0.265,0.001,0.004,7.99,0,0,8.433,0.306,0.036,2.533,1.305,0.515,96.967,0.058,0.001,8.937,0.006,0.001,2013,Spring
125,6/17/2013,1025,"[6.38,6.62)",1,6,,,19.26,,,0.265,,,7.99,,,8.5,,,-0.1,,,96.8,,,8.93,,,2013,Spring
125,6/17/2013,1025,"[6.62,6.88)",3,6,0.111,0.016,19.213,0.015,0.001,0.265,0,0,7.99,0,0,8.133,0.208,0.026,2.2,1.054,0.479,96.667,0.058,0.001,8.923,0.006,0.001,2013,Spring
125,6/17/2013,1025,"[6.88,7.12)",1,7,,,19.16,,,0.265,,,7.99,,,8.4,,,2.9,,,96.6,,,8.92,,,2013,Spring
125,6/17/2013,1025,"[7.12,7.38)",2,7,0.085,0.012,19.125,0.007,0,0.265,0,0,7.99,0,0,7.85,0.212,0.027,1.65,2.192,1.328,96.45,0.071,0.001,8.915,0.007,0.001,2013,Spring
125,6/17/2013,1025,"[7.38,7.62)",1,7,,,19.11,,,0.264,,,7.99,,,8.4,,,-3.6,,,96.3,,,8.91,,,2013,Spring
125,6/17/2013,1025,"[7.62,7.88)",2,7,0.083,0.011,19.095,0.007,0,0.265,0,0,7.99,0,0,8.2,0,0,-1.4,2.263,-1.616,96.3,0,0,8.91,0,0,2013,Spring
125,6/17/2013,1025,"[7.88,8.12)",2,7,0.111,0.014,19.08,0,0,0.265,0,0,7.99,0,0,8.15,0.071,0.009,0.7,2.687,3.839,96.15,0.071,0.001,8.9,0,0,2013,Spring
125,6/17/2013,1025,"[8.12,8.38)",2,8,0.101,0.012,19.055,0.007,0,0.265,0,0,7.99,0,0,8.3,0.283,0.034,-1,2.121,-2.121,96.1,0,0,8.895,0.007,0.001,2013,Spring
125,6/17/2013,1025,"[8.38,8.62)",1,8,,,19.02,,,0.264,,,7.99,,,8.7,,,-0.4,,,96,,,8.89,,,2013,Spring
125,6/17/2013,1025,"[8.62,8.88)",1,8,,,18.98,,,0.265,,,7.99,,,9.5,,,-1.7,,,95.9,,,8.89,,,2013,Spring
125,6/17/2013,1025,"[8.88,9.12)",2,9,0.083,0.009,18.94,0.014,0.001,0.265,0,0,7.99,0,0,8.8,0.566,0.064,0.5,0.707,1.414,95.7,0.141,0.001,8.885,0.007,0.001,2013,Spring
125,6/17/2013,1025,"[9.12,9.38)",1,9,,,18.91,,,0.264,,,7.98,,,8.7,,,0.9,,,95.6,,,8.88,,,2013,Spring
125,6/17/2013,1025,"[9.38,9.62)",1,9,,,18.87,,,0.264,,,7.99,,,10.9,,,3.9,,,95.4,,,8.87,,,2013,Spring
125,6/17/2013,1025,"[9.62,9.88)",2,9,0.139,0.014,18.78,0.028,0.001,0.264,0,0,7.985,0.007,0.001,11.15,0.354,0.032,-0.35,0.778,-2.223,95.2,0.141,0.001,8.865,0.007,0.001,2013,Spring
125,6/17/2013,1025,"[9.88,10.1)",1,1,,,18.7,,,0.263,,,7.98,,,12.5,,,2.1,,,95,,,8.86,,,2013,Spring
125,6/17/2013,1025,"[10.1,10.4)",2,1,0.037,0.004,18.595,0.035,0.002,0.264,0.001,0.004,7.98,0,0,12.7,0.707,0.056,0.7,0,0,94.7,0.141,0.001,8.85,0.014,0.002,2013,Spring
125,6/17/2013,1025,"[10.4,10.6)",1,1,,,18.54,,,0.264,,,7.98,,,12.6,,,0.6,,,94.3,,,8.82,,,2013,Spring
125,6/17/2013,1025,"[10.6,10.9)",1,1,,,18.52,,,0.264,,,7.98,,,12.3,,,0.6,,,94,,,8.8,,,2013,Spring
125,6/17/2013,1025,"[10.9,11.1)",3,1,0.094,0.009,18.467,0.021,0.001,0.264,0.001,0.004,7.98,0,0,12.1,0.346,0.029,3.067,1.266,0.413,93.533,0.252,0.003,8.77,0.02,0.002,2013,Spring
125,6/17/2013,1025,"[11.1,11.4)",2,1,0.093,0.008,18.445,0.007,0,0.264,0,0,7.975,0.007,0.001,12.3,0.424,0.034,1.25,1.909,1.527,93,0.141,0.002,8.72,0.014,0.002,2013,Spring
125,6/17/2013,1025,"[11.4,11.6)",1,1,,,18.43,,,0.264,,,7.97,,,12,,,1.4,,,92.7,,,8.7,,,2013,Spring
125,6/17/2013,1025,"[11.6,11.9)",2,1,0.112,0.01,18.415,0.007,0,0.264,0.001,0.004,7.97,0,0,13.75,0.495,0.036,0.65,2.758,4.243,92.45,0.071,0.001,8.675,0.007,0.001,2013,Spring
125,6/17/2013,1025,"[11.9,12.1)",1,1,,,18.4,,,0.264,,,7.96,,,15.5,,,2.1,,,92.2,,,8.65,,,2013,Spring
125,6/17/2013,1025,"[12.1,12.4)",1,1,,,18.4,,,0.264,,,7.96,,,15.8,,,1.3,,,92,,,8.63,,,2013,Spring
125,6/17/2013,1025,"[12.4,12.6)",3,1,0.116,0.009,18.39,0,0,0.264,0,0,7.96,0,0,15.233,0.493,0.032,0.833,1.457,1.749,91.533,0.153,0.002,8.593,0.015,0.002,2013,Spring
125,6/17/2013,1025,"[12.6,12.9)",3,1,0.028,0.002,18.38,0,0,0.264,0.001,0.004,7.96,0,0,67.5,75.48,1.118,1.667,1.986,1.191,91.033,0.153,0.002,8.543,0.015,0.002,2013,Spring
126,6/19/2013,1631,"[0.125,0.375)",18,0,0.063,0.364,18.247,1.15,0.063,0.114,0.122,1.07,8.112,0.082,0.01,37.839,47.787,1.263,35.039,63.613,1.815,90.711,2.43,0.027,8.542,0.115,0.013,2013,Spring
126,6/19/2013,1631,"[0.375,0.625)",14,0,0.052,0.097,19.715,0.013,0.001,0.268,0,0,8.164,0.005,0.001,8.55,0.134,0.016,1.629,7.016,4.307,97.243,1.322,0.014,8.886,0.121,0.014,2013,Spring
126,6/19/2013,1631,"[0.625,0.875)",2,0,0.079,0.108,19.715,0.007,0,0.268,0,0,8.16,0,0,8.55,0.071,0.008,0.25,4.596,18.384,97.15,2.616,0.027,8.875,0.233,0.026,2013,Spring
126,6/19/2013,1631,"[1.12,1.38)",1,1,,,19.72,,,0.268,,,8.16,,,8.5,,,0.3,,,99.2,,,9.06,,,2013,Spring
126,6/19/2013,1631,"[1.38,1.62)",1,1,,,19.72,,,0.269,,,8.16,,,8.6,,,1.4,,,99.3,,,9.07,,,2013,Spring
126,6/19/2013,1631,"[1.62,1.88)",1,1,,,19.72,,,0.269,,,8.16,,,9.4,,,-1.4,,,99.5,,,9.09,,,2013,Spring
126,6/19/2013,1631,"[2.12,2.38)",1,2,,,19.72,,,0.268,,,8.17,,,8.5,,,1,,,99.7,,,9.11,,,2013,Spring
126,6/19/2013,1631,"[2.62,2.88)",1,2,,,19.72,,,0.268,,,8.16,,,8.8,,,1.6,,,99.8,,,9.12,,,2013,Spring
126,6/19/2013,1631,"[2.88,3.12)",4,3,0.045,0.015,19.67,0.014,0.001,0.268,0.001,0.004,8.17,0,0,8.7,0.688,0.079,-0.5,2.18,-4.36,99.9,0.082,0.001,9.14,0.008,0.001,2013,Spring
