serial,species,life_stage,NperHA,KgperHA,year,season
501,White Bass,Age_1,7.36,1.15,2013,Autumn
501,White Bass,Age_2+,0.02,0,2013,Autumn
502,White Bass,Age_1,2.02,0.34,2013,Autumn
503,White Bass,Age_1,2.3,0.36,2013,Autumn
505,White Bass,Age_1,3.15,0.68,2013,Autumn
505,White Bass,Age_2+,2.66,0.57,2013,Autumn
505,White Bass,YOY,0.47,0.1,2013,Autumn
506,White Bass,Age_1,4.32,0.62,2013,Autumn
508,White Bass,Age_1,6.98,2.18,2013,Autumn
508,White Bass,Age_2+,14.59,4.56,2013,Autumn
508,White Bass,YOY,0.08,0.02,2013,Autumn
509,White Bass,YOY,2.11,0.04,2013,Autumn
511,White Bass,Age_1,5.9,0.78,2013,Autumn
511,White Bass,Age_2+,0.5,0.07,2013,Autumn
512,White Bass,Age_1,3.72,1.18,2013,Autumn
512,White Bass,Age_2+,8.04,2.54,2013,Autumn
512,White Bass,YOY,0.04,0.01,2013,Autumn
513,White Bass,Age_1,2.89,0.6,2013,Autumn
513,White Bass,Age_2+,1.38,0.29,2013,Autumn
514,White Bass,Age_1,66.69,10.2,2013,Autumn
514,White Bass,Age_2+,15.8,2.42,2013,Autumn
514,White Bass,YOY,1.26,0.19,2013,Autumn
517,White Bass,Age_1,4.91,1.69,2013,Autumn
517,White Bass,Age_2+,9.53,3.28,2013,Autumn
517,White Bass,YOY,0.33,0.11,2013,Autumn
518,White Bass,Age_1,3.51,0.45,2013,Autumn
518,White Bass,Age_2+,1.24,0.16,2013,Autumn
518,White Bass,YOY,3.56,0.46,2013,Autumn
519,White Bass,Age_1,10.11,1.69,2013,Autumn
519,White Bass,Age_2+,0.16,0.03,2013,Autumn
520,White Bass,Age_1,1.5,0.07,2013,Autumn
520,White Bass,YOY,2.96,0.13,2013,Autumn
521,White Bass,Age_1,24.97,4.57,2013,Autumn
521,White Bass,Age_2+,8.41,2.87,2013,Autumn
524,White Bass,Age_1,11.61,2.12,2013,Autumn
524,White Bass,Age_2+,6.45,1.53,2013,Autumn
524,White Bass,YOY,0.2,0.04,2013,Autumn
525,White Bass,Age_1,37.21,6.54,2013,Autumn
525,White Bass,Age_2+,6.71,2.86,2013,Autumn
526,White Bass,Age_1,5.55,1,2013,Autumn
528,White Bass,Age_1,13.29,2.1,2013,Autumn
528,White Bass,Age_2+,0.41,0.06,2013,Autumn
529,White Bass,Age_1,0.71,0.29,2013,Autumn
529,White Bass,Age_2+,12.72,5.19,2013,Autumn
530,White Bass,Age_1,28.98,4.15,2013,Autumn
530,White Bass,Age_2+,0.29,0.04,2013,Autumn
531,White Bass,Age_1,1.72,0.56,2013,Autumn
531,White Bass,Age_2+,4.06,1.31,2013,Autumn
531,White Bass,YOY,0.01,0,2013,Autumn
532,White Bass,Age_1,15.29,2.18,2013,Autumn
532,White Bass,Age_2+,2.4,0.86,2013,Autumn
534,White Bass,Age_1,0.93,0.43,2013,Autumn
534,White Bass,Age_2+,15.77,7.23,2013,Autumn
534,White Bass,YOY,1.86,0.02,2013,Autumn
535,White Bass,Age_1,16.13,2.71,2013,Autumn
535,White Bass,Age_2+,4.95,2.36,2013,Autumn
535,White Bass,YOY,3.85,0.17,2013,Autumn
536,White Bass,Age_1,19.92,2.8,2013,Autumn
536,White Bass,Age_2+,2.18,0.31,2013,Autumn
536,White Bass,YOY,1.01,0.14,2013,Autumn
537,White Bass,Age_1,32.09,4.6,2013,Autumn
537,White Bass,Age_2+,8.01,4.11,2013,Autumn
538,White Bass,Age_1,17.19,2.31,2013,Autumn
538,White Bass,Age_2+,2.22,0.77,2013,Autumn
538,White Bass,YOY,7.26,0.25,2013,Autumn
539,White Bass,Age_1,3.71,0.45,2013,Autumn
539,White Bass,Age_2+,0.03,0,2013,Autumn
539,White Bass,YOY,0.01,0,2013,Autumn
540,White Bass,Age_2+,1.85,0.75,2013,Autumn
541,White Bass,Age_1,5.43,0.86,2013,Autumn
541,White Bass,Age_2+,0.43,0.07,2013,Autumn
541,White Bass,YOY,9.76,0.17,2013,Autumn
101,White Perch,Age_2+,2.01,0.09,2014,Spring
102,White Perch,Age_1,0.08,0.01,2014,Spring
102,White Perch,Age_2+,54.66,7.16,2014,Spring
103,White Perch,Age_1,2.9,0.12,2014,Spring
103,White Perch,Age_2+,10.39,1.08,2014,Spring
103,White Perch,YOY,0.06,0,2014,Spring
104,White Perch,Age_2+,175.34,15.6,2014,Spring
105,White Perch,Age_2+,3.1,0.22,2014,Spring
106,White Perch,Age_2+,3.37,0.72,2014,Spring
107,White Perch,Age_1,0.73,0.02,2014,Spring
107,White Perch,Age_2+,27.85,4.02,2014,Spring
108,White Perch,Age_1,6.82,0.1,2014,Spring
108,White Perch,Age_2+,253.6,30.02,2014,Spring
109,White Perch,Age_2+,1.55,0.19,2014,Spring
110,White Perch,Age_1,0.14,0.01,2014,Spring
110,White Perch,Age_2+,21.06,2.3,2014,Spring
111,White Perch,Age_1,0.1,0.01,2014,Spring
111,White Perch,Age_2+,37.09,5.27,2014,Spring
112,White Perch,Age_1,0.05,0,2014,Spring
112,White Perch,Age_2+,57.77,10.02,2014,Spring
113,White Perch,Age_1,16.46,0.18,2014,Spring
113,White Perch,Age_2+,481.25,41.11,2014,Spring
113,White Perch,YOY,0.01,0,2014,Spring
114,White Perch,Age_1,0.07,0,2014,Spring
114,White Perch,Age_2+,11.77,0.77,2014,Spring
116,White Perch,Age_1,2.02,0.12,2014,Spring
116,White Perch,Age_2+,110.25,11,2014,Spring
117,White Perch,Age_2+,1008.48,72.95,2014,Spring
118,White Perch,Age_2+,3.1,0.46,2014,Spring
119,White Perch,Age_1,9.56,0.4,2014,Spring
119,White Perch,Age_2+,149.43,15.12,2014,Spring
120,White Perch,Age_1,0.02,0,2014,Spring
120,White Perch,Age_2+,284.87,31.3,2014,Spring
121,White Perch,Age_1,11.91,0.29,2014,Spring
121,White Perch,Age_2+,173.59,19.58,2014,Spring
122,White Perch,Age_2+,9.88,0.72,2014,Spring
123,White Perch,Age_1,0.65,0.03,2014,Spring
123,White Perch,Age_2+,9.25,0.44,2014,Spring
124,White Perch,Age_1,0.02,0,2014,Spring
124,White Perch,Age_2+,145.93,17.43,2014,Spring
125,White Perch,Age_1,0.01,0,2014,Spring
125,White Perch,Age_2+,791.49,83.81,2014,Spring
126,White Perch,Age_1,0.01,0,2014,Spring
126,White Perch,Age_2+,38.37,5.33,2014,Spring
128,White Perch,Age_1,0.13,0.01,2014,Spring
128,White Perch,Age_2+,78.58,7.6,2014,Spring
129,White Perch,Age_2+,71.6,7.02,2014,Spring
133,White Perch,Age_2+,15.89,2.96,2014,Spring
134,White Perch,Age_1,0.03,0.01,2014,Spring
134,White Perch,Age_2+,4.17,0.57,2014,Spring
135,White Perch,Age_1,0.01,0,2014,Spring
135,White Perch,Age_2+,4.2,0.29,2014,Spring
136,White Perch,Age_2+,1.33,0.12,2014,Spring
137,White Perch,Age_2+,9.6,1.37,2014,Spring
138,White Perch,Age_1,3.59,0.05,2014,Spring
138,White Perch,Age_2+,151.09,24.04,2014,Spring
138,White Perch,YOY,0.11,0,2014,Spring
140,White Perch,Age_2+,2.53,0.14,2014,Spring
141,White Perch,Age_1,19.92,0.54,2014,Spring
141,White Perch,Age_2+,444.8,22.71,2014,Spring
501,White Perch,Age_1,11.19,0.76,2014,Autumn
501,White Perch,YOY,327.23,2.03,2014,Autumn
502,White Perch,Age_1,125.66,11.4,2014,Autumn
502,White Perch,Age_2+,14.56,2.27,2014,Autumn
502,White Perch,YOY,377.5,3.1,2014,Autumn
503,White Perch,Age_1,1.72,0.07,2014,Autumn
503,White Perch,YOY,10.34,0.07,2014,Autumn
504,White Perch,Age_1,20.87,2.91,2014,Autumn
504,White Perch,Age_2+,20.01,3.43,2014,Autumn
504,White Perch,YOY,244.46,1.44,2014,Autumn
505,White Perch,Age_1,3.79,0.25,2014,Autumn
505,White Perch,YOY,54.05,1.06,2014,Autumn
506,White Perch,Age_1,12.84,0.98,2014,Autumn
506,White Perch,Age_2+,1.06,0.11,2014,Autumn
506,White Perch,YOY,214.26,1.54,2014,Autumn
508,White Perch,Age_1,14.08,1.03,2014,Autumn
508,White Perch,Age_2+,0.14,0.01,2014,Autumn
508,White Perch,YOY,36.2,1.38,2014,Autumn
509,White Perch,Age_1,2.28,0.23,2014,Autumn
509,White Perch,Age_2+,1.95,0.27,2014,Autumn
509,White Perch,YOY,74.72,0.35,2014,Autumn
510,White Perch,Age_1,5.12,0.4,2014,Autumn
510,White Perch,YOY,1556.76,1.62,2014,Autumn
511,White Perch,Age_1,3.31,0.38,2014,Autumn
511,White Perch,YOY,6.58,0.04,2014,Autumn
512,White Perch,Age_1,128.69,13.03,2014,Autumn
512,White Perch,Age_2+,44.8,9.64,2014,Autumn
512,White Perch,YOY,907.13,6.1,2014,Autumn
513,White Perch,Age_1,36.73,2.72,2014,Autumn
513,White Perch,Age_2+,3.72,0.46,2014,Autumn
513,White Perch,YOY,459.47,3,2014,Autumn
514,White Perch,Age_1,3.82,0.5,2014,Autumn
514,White Perch,Age_2+,2.72,0.36,2014,Autumn
514,White Perch,YOY,640.56,1.46,2014,Autumn
515,White Perch,YOY,227.05,1.48,2014,Autumn
516,White Perch,Age_1,18.68,1.61,2014,Autumn
516,White Perch,Age_2+,8.33,1.28,2014,Autumn
516,White Perch,YOY,887.32,4.8,2014,Autumn
517,White Perch,Age_1,30.16,3,2014,Autumn
517,White Perch,Age_2+,15.36,3.64,2014,Autumn
517,White Perch,YOY,9.13,3.26,2014,Autumn
518,White Perch,Age_1,3.51,0.2,2014,Autumn
518,White Perch,YOY,149.12,0.89,2014,Autumn
519,White Perch,Age_1,71.86,5.28,2014,Autumn
519,White Perch,Age_2+,9.01,1.75,2014,Autumn
519,White Perch,YOY,200.97,1.3,2014,Autumn
520,White Perch,Age_1,16.94,2.13,2014,Autumn
520,White Perch,Age_2+,19.4,3.62,2014,Autumn
520,White Perch,YOY,134.31,0.86,2014,Autumn
521,White Perch,Age_1,10.07,1.03,2014,Autumn
521,White Perch,Age_2+,6.03,1.12,2014,Autumn
521,White Perch,YOY,86.68,0.45,2014,Autumn
522,White Perch,Age_1,3.81,0.97,2014,Autumn
522,White Perch,Age_2+,24.32,6.12,2014,Autumn
522,White Perch,YOY,132.19,0.95,2014,Autumn
523,White Perch,Age_1,25.29,3,2014,Autumn
523,White Perch,Age_2+,5.56,0.84,2014,Autumn
523,White Perch,YOY,99.41,0.58,2014,Autumn
524,White Perch,Age_1,76.6,5.88,2014,Autumn
524,White Perch,Age_2+,7.02,1.17,2014,Autumn
524,White Perch,YOY,304.73,1.65,2014,Autumn
525,White Perch,Age_1,11.91,1.93,2014,Autumn
525,White Perch,Age_2+,70.18,16.12,2014,Autumn
525,White Perch,YOY,274.92,2.39,2014,Autumn
526,White Perch,Age_1,13.04,1.96,2014,Autumn
526,White Perch,Age_2+,20.57,4.98,2014,Autumn
526,White Perch,YOY,176.62,1.5,2014,Autumn
527,White Perch,Age_1,8.61,0.8,2014,Autumn
527,White Perch,Age_2+,0.23,0.02,2014,Autumn
528,White Perch,Age_1,7.04,0.68,2014,Autumn
528,White Perch,Age_2+,1.4,0.16,2014,Autumn
528,White Perch,YOY,73.59,0.49,2014,Autumn
529,White Perch,Age_1,90.15,14.77,2014,Autumn
529,White Perch,Age_2+,175.68,33.68,2014,Autumn
529,White Perch,YOY,991.14,4.96,2014,Autumn
530,White Perch,Age_1,55.46,2.93,2014,Autumn
530,White Perch,Age_2+,7.24,1.63,2014,Autumn
530,White Perch,YOY,13.54,0.14,2014,Autumn
531,White Perch,Age_1,76.19,7.9,2014,Autumn
531,White Perch,Age_2+,22.18,4.53,2014,Autumn
531,White Perch,YOY,384.48,2.27,2014,Autumn
532,White Perch,Age_1,10.86,1.11,2014,Autumn
532,White Perch,Age_2+,4.32,0.68,2014,Autumn
532,White Perch,YOY,3.1,0.02,2014,Autumn
533,White Perch,Age_2+,1.57,0.71,2014,Autumn
533,White Perch,YOY,3.14,0.02,2014,Autumn
534,White Perch,Age_1,478.38,56.37,2014,Autumn
534,White Perch,Age_2+,238.12,42.53,2014,Autumn
534,White Perch,YOY,299.24,3.75,2014,Autumn
535,White Perch,Age_1,643.04,75.53,2014,Autumn
535,White Perch,Age_2+,59.42,9.02,2014,Autumn
535,White Perch,YOY,6.06,0.07,2014,Autumn
536,White Perch,Age_1,336.32,38.1,2014,Autumn
536,White Perch,Age_2+,35.73,6.4,2014,Autumn
536,White Perch,YOY,77.77,0.79,2014,Autumn
537,White Perch,Age_1,6.13,0.83,2014,Autumn
537,White Perch,Age_2+,6.92,1.29,2014,Autumn
537,White Perch,YOY,84.27,0.38,2014,Autumn
538,White Perch,Age_1,20.16,2.54,2014,Autumn
538,White Perch,Age_2+,7.03,0.9,2014,Autumn
538,White Perch,YOY,32.48,0.19,2014,Autumn
540,White Perch,Age_1,636.61,68.96,2014,Autumn
540,White Perch,Age_2+,86.69,17.13,2014,Autumn
541,White Perch,Age_1,3.8,0.22,2014,Autumn
541,White Perch,YOY,45.7,0.37,2014,Autumn
101,White Perch,Age_1,1.7,0.19,2013,Spring
101,White Perch,Age_2+,895.77,111.15,2013,Spring
102,White Perch,Age_2+,12.54,0.91,2013,Spring
103,White Perch,Age_1,1.47,0.09,2013,Spring
103,White Perch,Age_2+,53.97,6.86,2013,Spring
104,White Perch,Age_1,16.13,0.22,2013,Spring
104,White Perch,Age_2+,240.55,33.96,2013,Spring
104,White Perch,YOY,0.01,0,2013,Spring
106,White Perch,Age_1,6.06,0.52,2013,Spring
106,White Perch,Age_2+,27.23,3.09,2013,Spring
106,White Perch,YOY,1.23,0.1,2013,Spring
107,White Perch,Age_1,12.03,0.47,2013,Spring
107,White Perch,Age_2+,184.45,22.02,2013,Spring
108,White Perch,Age_1,0.2,0.03,2013,Spring
108,White Perch,Age_2+,1118.04,159.98,2013,Spring
109,White Perch,Age_1,0.45,0.04,2013,Spring
109,White Perch,Age_2+,48.57,4.87,2013,Spring
110,White Perch,Age_1,0.02,0,2013,Spring
110,White Perch,Age_2+,90.52,10.43,2013,Spring
111,White Perch,Age_1,38.06,1.11,2013,Spring
111,White Perch,Age_2+,466.36,60.36,2013,Spring
111,White Perch,YOY,0.13,0,2013,Spring
112,White Perch,Age_1,0.01,0,2013,Spring
112,White Perch,Age_2+,50.42,6.94,2013,Spring
113,White Perch,Age_1,0.22,0.02,2013,Spring
113,White Perch,Age_2+,247.79,26.1,2013,Spring
114,White Perch,Age_1,0.86,0.1,2013,Spring
114,White Perch,Age_2+,20.21,3.15,2013,Spring
114,White Perch,YOY,0.04,0,2013,Spring
116,White Perch,Age_1,0.27,0.03,2013,Spring
116,White Perch,Age_2+,18.31,3.32,2013,Spring
117,White Perch,Age_1,6.05,0.24,2013,Spring
117,White Perch,Age_2+,51.21,8.46,2013,Spring
117,White Perch,YOY,0.56,0.02,2013,Spring
118,White Perch,Age_2+,73.95,8.31,2013,Spring
119,White Perch,Age_1,8.67,0.44,2013,Spring
119,White Perch,Age_2+,53.32,5.32,2013,Spring
119,White Perch,YOY,0.05,0,2013,Spring
120,White Perch,Age_1,0.18,0.02,2013,Spring
120,White Perch,Age_2+,191.01,17.57,2013,Spring
121,White Perch,Age_1,0.3,0.03,2013,Spring
121,White Perch,Age_2+,9.39,0.77,2013,Spring
122,White Perch,Age_1,4.21,0.21,2013,Spring
122,White Perch,Age_2+,20.23,2.02,2013,Spring
122,White Perch,YOY,0.04,0,2013,Spring
123,White Perch,Age_1,0.32,0.02,2013,Spring
123,White Perch,Age_2+,96.26,9.63,2013,Spring
124,White Perch,Age_1,18.91,0.21,2013,Spring
124,White Perch,Age_2+,93.04,9.18,2013,Spring
125,White Perch,Age_1,84.08,1.31,2013,Spring
125,White Perch,Age_2+,217.39,24.6,2013,Spring
126,White Perch,Age_1,9.28,0.11,2013,Spring
126,White Perch,Age_2+,81.88,8.06,2013,Spring
126,White Perch,YOY,0.03,0,2013,Spring
127,White Perch,Age_1,0.06,0.01,2013,Spring
127,White Perch,Age_2+,9.21,1.05,2013,Spring
128,White Perch,Age_1,19.43,0.17,2013,Spring
128,White Perch,Age_2+,33.74,2.51,2013,Spring
128,White Perch,YOY,0.01,0,2013,Spring
129,White Perch,Age_1,29.26,0.55,2013,Spring
129,White Perch,Age_2+,32.57,2.46,2013,Spring
129,White Perch,YOY,0.05,0,2013,Spring
130,White Perch,Age_1,10.54,0.53,2013,Spring
130,White Perch,Age_2+,149.84,9.64,2013,Spring
131,White Perch,Age_2+,22.12,1.64,2013,Spring
132,White Perch,Age_1,0.71,0.02,2013,Spring
132,White Perch,Age_2+,7.28,0.28,2013,Spring
133,White Perch,Age_1,1.28,0.1,2013,Spring
133,White Perch,Age_2+,258.78,23.51,2013,Spring
134,White Perch,Age_1,32.72,0.35,2013,Spring
134,White Perch,Age_2+,17,1.21,2013,Spring
135,White Perch,Age_1,11.28,0.17,2013,Spring
135,White Perch,Age_2+,41.59,3.7,2013,Spring
136,White Perch,Age_2+,7.49,1.11,2013,Spring
137,White Perch,Age_1,0.38,0.03,2013,Spring
137,White Perch,Age_2+,73.19,4.7,2013,Spring
138,White Perch,Age_1,131.4,2.36,2013,Spring
138,White Perch,Age_2+,59.61,3.72,2013,Spring
138,White Perch,YOY,0.11,0,2013,Spring
139,White Perch,Age_1,2.25,0.06,2013,Spring
139,White Perch,Age_2+,10.28,0.73,2013,Spring
139,White Perch,YOY,0.11,0,2013,Spring
140,White Perch,Age_1,2.01,0.01,2013,Spring
140,White Perch,Age_2+,153.15,10.52,2013,Spring
141,White Perch,Age_1,394.98,4.83,2013,Spring
141,White Perch,Age_2+,67.45,5.46,2013,Spring
501,White Perch,Age_1,133.94,1.09,2013,Autumn
501,White Perch,Age_2+,216.2,15.94,2013,Autumn
501,White Perch,YOY,279.85,2.1,2013,Autumn
502,White Perch,Age_1,46.41,0.44,2013,Autumn
502,White Perch,Age_2+,83.8,5.11,2013,Autumn
502,White Perch,YOY,413.67,2.03,2013,Autumn
503,White Perch,Age_1,4.33,0.02,2013,Autumn
503,White Perch,Age_2+,216.99,32.87,2013,Autumn
503,White Perch,YOY,104.19,0.49,2013,Autumn
504,White Perch,Age_1,10.36,0.22,2013,Autumn
504,White Perch,Age_2+,20.85,2.13,2013,Autumn
504,White Perch,YOY,89.14,0.29,2013,Autumn
505,White Perch,Age_1,6.08,0.28,2013,Autumn
505,White Perch,Age_2+,50.64,4.46,2013,Autumn
505,White Perch,YOY,453.64,1.91,2013,Autumn
506,White Perch,Age_1,21.09,0.9,2013,Autumn
506,White Perch,Age_2+,73.17,5.75,2013,Autumn
506,White Perch,YOY,141.41,0.59,2013,Autumn
507,White Perch,YOY,4.66,0.01,2013,Autumn
508,White Perch,Age_1,23.3,0.34,2013,Autumn
508,White Perch,Age_2+,89.04,8.49,2013,Autumn
508,White Perch,YOY,153.98,0.75,2013,Autumn
509,White Perch,Age_1,24.4,1.54,2013,Autumn
509,White Perch,Age_2+,157.59,14.85,2013,Autumn
509,White Perch,YOY,8852.75,32.76,2013,Autumn
510,White Perch,Age_1,17.52,0.69,2013,Autumn
510,White Perch,Age_2+,21.33,0.85,2013,Autumn
511,White Perch,Age_1,2.8,0.11,2013,Autumn
511,White Perch,Age_2+,1.46,0.05,2013,Autumn
511,White Perch,YOY,65.72,0.16,2013,Autumn
512,White Perch,Age_1,57.4,1.23,2013,Autumn
512,White Perch,Age_2+,186.57,18.8,2013,Autumn
512,White Perch,YOY,375.33,2.21,2013,Autumn
513,White Perch,Age_1,38.83,1.25,2013,Autumn
513,White Perch,Age_2+,63.71,6.72,2013,Autumn
513,White Perch,YOY,774.63,4.73,2013,Autumn
514,White Perch,Age_1,16.21,0.88,2013,Autumn
514,White Perch,Age_2+,269.91,32.85,2013,Autumn
514,White Perch,YOY,1014.77,2.23,2013,Autumn
515,White Perch,Age_1,22.56,0.12,2013,Autumn
515,White Perch,YOY,3112.08,16.49,2013,Autumn
516,White Perch,Age_1,20.69,1.13,2013,Autumn
516,White Perch,Age_2+,216.57,21.23,2013,Autumn
516,White Perch,YOY,1891.63,6.62,2013,Autumn
517,White Perch,Age_1,45.35,1.01,2013,Autumn
517,White Perch,Age_2+,38.48,3.45,2013,Autumn
517,White Perch,YOY,360.37,2.03,2013,Autumn
518,White Perch,Age_1,0.01,0,2013,Autumn
518,White Perch,Age_2+,24.94,2.29,2013,Autumn
518,White Perch,YOY,7154.51,37.92,2013,Autumn
519,White Perch,Age_1,61.73,1.95,2013,Autumn
519,White Perch,Age_2+,105.54,9.02,2013,Autumn
519,White Perch,YOY,693.66,2.98,2013,Autumn
520,White Perch,Age_1,272.83,6.84,2013,Autumn
520,White Perch,Age_2+,64.49,4.85,2013,Autumn
520,White Perch,YOY,1478.88,6.95,2013,Autumn
521,White Perch,Age_1,63.86,2.24,2013,Autumn
521,White Perch,Age_2+,273.72,32.49,2013,Autumn
521,White Perch,YOY,450.94,2.53,2013,Autumn
522,White Perch,Age_1,58.69,0.54,2013,Autumn
522,White Perch,Age_2+,8.41,0.49,2013,Autumn
522,White Perch,YOY,1755.09,8.39,2013,Autumn
523,White Perch,Age_1,0.08,0,2013,Autumn
523,White Perch,Age_2+,2.04,0.36,2013,Autumn
523,White Perch,YOY,275.41,1.56,2013,Autumn
524,White Perch,Age_1,94.58,2.47,2013,Autumn
524,White Perch,Age_2+,72.3,4.89,2013,Autumn
524,White Perch,YOY,612.66,3.25,2013,Autumn
525,White Perch,Age_1,35.98,1.29,2013,Autumn
525,White Perch,Age_2+,171.22,20.73,2013,Autumn
525,White Perch,YOY,1292.7,6.72,2013,Autumn
526,White Perch,Age_1,53.68,1.53,2013,Autumn
526,White Perch,Age_2+,83.87,9.84,2013,Autumn
526,White Perch,YOY,776.69,3.19,2013,Autumn
527,White Perch,Age_1,0.91,0,2013,Autumn
527,White Perch,YOY,34.32,0.14,2013,Autumn
528,White Perch,Age_1,316.11,8.18,2013,Autumn
528,White Perch,Age_2+,112.38,5.74,2013,Autumn
528,White Perch,YOY,935.2,7.38,2013,Autumn
529,White Perch,Age_1,53.31,2.14,2013,Autumn
529,White Perch,Age_2+,169.93,13.55,2013,Autumn
529,White Perch,YOY,3394.86,12.9,2013,Autumn
530,White Perch,Age_1,322.01,10.26,2013,Autumn
530,White Perch,Age_2+,153.89,18.52,2013,Autumn
530,White Perch,YOY,718.56,4.32,2013,Autumn
531,White Perch,Age_1,128.83,7.47,2013,Autumn
531,White Perch,Age_2+,172.11,20.72,2013,Autumn
531,White Perch,YOY,2958.56,8.28,2013,Autumn
532,White Perch,Age_1,31.87,0.99,2013,Autumn
532,White Perch,Age_2+,24.62,2.33,2013,Autumn
532,White Perch,YOY,165.23,0.68,2013,Autumn
533,White Perch,Age_1,43.1,1.64,2013,Autumn
533,White Perch,Age_2+,58.94,3.86,2013,Autumn
533,White Perch,YOY,3.94,0.02,2013,Autumn
534,White Perch,Age_1,597.54,14.02,2013,Autumn
534,White Perch,Age_2+,365.12,28.79,2013,Autumn
534,White Perch,YOY,1154.35,7.27,2013,Autumn
535,White Perch,Age_1,176.96,5.46,2013,Autumn
535,White Perch,Age_2+,113.77,6.3,2013,Autumn
535,White Perch,YOY,38.81,0.36,2013,Autumn
536,White Perch,Age_1,319.01,7.85,2013,Autumn
536,White Perch,Age_2+,89.62,6.15,2013,Autumn
536,White Perch,YOY,198.4,1.87,2013,Autumn
537,White Perch,Age_1,29.05,0.99,2013,Autumn
537,White Perch,Age_2+,49.35,5.2,2013,Autumn
537,White Perch,YOY,63.58,0.24,2013,Autumn
538,White Perch,Age_1,322.69,12.39,2013,Autumn
538,White Perch,Age_2+,489.5,32.35,2013,Autumn
538,White Perch,YOY,2461.97,14.27,2013,Autumn
539,White Perch,Age_1,7.8,0.25,2013,Autumn
539,White Perch,Age_2+,6.97,0.36,2013,Autumn
539,White Perch,YOY,0.2,0.01,2013,Autumn
540,White Perch,Age_1,3.04,0.07,2013,Autumn
540,White Perch,Age_2+,1.42,0.03,2013,Autumn
540,White Perch,YOY,2.92,0.07,2013,Autumn
541,White Perch,Age_1,237.55,6.66,2013,Autumn
541,White Perch,Age_2+,57.73,2.9,2013,Autumn
541,White Perch,YOY,249.66,1.67,2013,Autumn
101,White Sucker,YAO,2.01,2.31,2014,Spring
102,White Sucker,YAO,6.38,2.84,2014,Spring
102,White Sucker,YOY,0.07,0.03,2014,Spring
103,White Sucker,YAO,3.34,3.01,2014,Spring
104,White Sucker,YAO,4.96,4.47,2014,Spring
105,White Sucker,YAO,1.55,0.77,2014,Spring
106,White Sucker,ALL,0.09,0.07,2014,Spring
106,White Sucker,YAO,4.75,3.46,2014,Spring
106,White Sucker,YOY,0.4,0.29,2014,Spring
108,White Sucker,YAO,1.64,1.23,2014,Spring
110,White Sucker,YAO,26.85,2.16,2014,Spring
113,White Sucker,YAO,6.66,4.02,2014,Spring
114,White Sucker,YAO,1.48,0.47,2014,Spring
115,White Sucker,YAO,1.49,0.15,2014,Spring
116,White Sucker,YAO,1.63,0.57,2014,Spring
117,White Sucker,YAO,9.03,5.72,2014,Spring
119,White Sucker,YAO,2.92,0.61,2014,Spring
120,White Sucker,YAO,2.94,2.97,2014,Spring
121,White Sucker,ALL,0.01,0,2014,Spring
121,White Sucker,YAO,11.58,7.12,2014,Spring
121,White Sucker,YOY,0.13,0.08,2014,Spring
124,White Sucker,YAO,1.49,1.37,2014,Spring
126,White Sucker,YAO,2.84,2.15,2014,Spring
128,White Sucker,YAO,16.03,12.21,2014,Spring
129,White Sucker,YAO,21.15,12.67,2014,Spring
130,White Sucker,YAO,9.97,9.02,2014,Spring
131,White Sucker,YAO,2.87,2.08,2014,Spring
131,White Sucker,YOY,0.01,0.01,2014,Spring
132,White Sucker,YAO,9.67,9.05,2014,Spring
133,White Sucker,YAO,2.89,3.11,2014,Spring
134,White Sucker,YAO,5.6,4.35,2014,Spring
135,White Sucker,YAO,1.4,0.98,2014,Spring
136,White Sucker,YAO,2.67,2.62,2014,Spring
137,White Sucker,YAO,2.74,2.94,2014,Spring
138,White Sucker,YAO,9.06,4.6,2014,Spring
138,White Sucker,YOY,0.04,0.02,2014,Spring
504,White Sucker,YAO,1.58,1.79,2014,Autumn
510,White Sucker,YAO,10.23,2.52,2014,Autumn
512,White Sucker,YAO,11.91,4.25,2014,Autumn
516,White Sucker,YAO,6.75,2.71,2014,Autumn
516,White Sucker,YOY,0.05,0.02,2014,Autumn
517,White Sucker,YAO,1.82,2.25,2014,Autumn
520,White Sucker,YAO,3.97,5.01,2014,Autumn
522,White Sucker,YAO,3.47,3.01,2014,Autumn
523,White Sucker,YAO,1.29,0.31,2014,Autumn
524,White Sucker,YAO,6.65,1.49,2014,Autumn
525,White Sucker,YAO,3.03,0.79,2014,Autumn
526,White Sucker,YAO,1.39,0.99,2014,Autumn
528,White Sucker,YAO,1.69,0.36,2014,Autumn
529,White Sucker,YAO,6.33,8.59,2014,Autumn
529,White Sucker,YOY,0.03,0.03,2014,Autumn
532,White Sucker,YAO,9.14,8.79,2014,Autumn
534,White Sucker,YAO,7.99,4.78,2014,Autumn
536,White Sucker,YAO,1.6,2.12,2014,Autumn
538,White Sucker,YAO,15.18,8.06,2014,Autumn
538,White Sucker,YOY,0.23,0.12,2014,Autumn
540,White Sucker,YAO,4.33,4.57,2014,Autumn
102,White Sucker,YAO,8.36,6.96,2013,Spring
103,White Sucker,YAO,6.1,5.76,2013,Spring
104,White Sucker,YAO,2.12,1.16,2013,Spring
106,White Sucker,YAO,13.98,4.45,2013,Spring
106,White Sucker,YOY,1.36,0.43,2013,Spring
108,White Sucker,YAO,2.16,1.62,2013,Spring
109,White Sucker,YAO,4.45,0.91,2013,Spring
