serial,species,size,count_final,year,season
137,Rainbow Smelt,ALL,2,2015,Spring
137,Walleye,S,1,2015,Spring
137,White Perch,L,1,2015,Spring
138,Channel Catfish,ALL,1,2015,Spring
138,Freshwater Drum,L,2,2015,Spring
138,Freshwater Drum,S,58.61,2015,Spring
138,Rainbow Smelt,ALL,282.26,2015,Spring
138,Round Goby,ALL,2,2015,Spring
138,Trout Perch,ALL,1,2015,Spring
138,Walleye,S,10,2015,Spring
138,White Bass,ALL,6.38,2015,Spring
138,White Perch,L,238,2015,Spring
138,White Perch,M,18.57,2015,Spring
138,White Perch,S,3,2015,Spring
138,White Sucker,ALL,4,2015,Spring
138,Yellow Perch,L,5,2015,Spring
138,Yellow Perch,M,3,2015,Spring
138,Yellow Perch,S,10,2015,Spring
139,Freshwater Drum,M,7.55,2015,Spring
139,Freshwater Drum,S,1,2015,Spring
139,Round Goby,ALL,12.5,2015,Spring
139,Walleye,L,1,2015,Spring
139,White Bass,ALL,2,2015,Spring
139,White Perch,L,2,2015,Spring
139,Yellow Perch,L,4,2015,Spring
139,Yellow Perch,M,1,2015,Spring
139,Yellow Perch,S,16,2015,Spring
140,Emerald Shiner,ALL,1,2015,Spring
140,Freshwater Drum,M,1,2015,Spring
140,Round Goby,ALL,2,2015,Spring
140,Walleye,L,1,2015,Spring
140,White Perch,L,1,2015,Spring
140,Yellow Perch,M,1,2015,Spring
140,Yellow Perch,S,18,2015,Spring
141,Channel Catfish,ALL,2,2015,Spring
141,Emerald Shiner,ALL,4,2015,Spring
141,Freshwater Drum,M,3,2015,Spring
141,Freshwater Drum,S,22.11,2015,Spring
141,Lake Whitefish,XS,1,2015,Spring
141,Rainbow Smelt,ALL,422.5,2015,Spring
141,Round Goby,ALL,183.81,2015,Spring
141,Trout Perch,ALL,1,2015,Spring
141,Walleye,M,2,2015,Spring
141,Walleye,S,13,2015,Spring
141,White Bass,ALL,1,2015,Spring
141,White Perch,L,17.84,2015,Spring
141,White Perch,M,43.83,2015,Spring
141,White Perch,S,6.55,2015,Spring
141,White Sucker,ALL,7,2015,Spring
141,White Sucker,S,1,2015,Spring
141,Yellow Perch,L,3,2015,Spring
141,Yellow Perch,M,5,2015,Spring
141,Yellow Perch,S,10,2015,Spring
501,Gizzard Shad,L,34.55,2015,Autumn
501,Gizzard Shad,S,899.25,2015,Autumn
501,Gizzard Shad,XS,1,2015,Autumn
501,Rainbow Smelt,XS,12,2015,Autumn
501,Channel Catfish,M,1,2015,Autumn
501,Trout Perch,S,1,2015,Autumn
501,White Perch,L,2,2015,Autumn
501,White Perch,S,7,2015,Autumn
501,White Perch,XS,2,2015,Autumn
501,Emerald Shiner,M,5,2015,Autumn
501,Rock Bass,ALL,1,2015,Autumn
501,Yellow Perch,M,1,2015,Autumn
501,Walleye,M,2,2015,Autumn
501,Walleye,S,13,2015,Autumn
501,Round Goby,ALL,10,2015,Autumn
502,Gizzard Shad,L,15.28,2015,Autumn
502,Gizzard Shad,S,2,2015,Autumn
502,Trout Perch,S,2,2015,Autumn
502,White Perch,M,3,2015,Autumn
502,White Perch,S,12,2015,Autumn
502,White Bass,L,1,2015,Autumn
502,White Bass,S,2,2015,Autumn
502,Freshwater Drum,ALL,13.38,2015,Autumn
502,White Sucker,ALL,5,2015,Autumn
502,Silver Chub,S,1,2015,Autumn
502,Spottail Shiner,XS,2,2015,Autumn
502,Yellow Perch,L,1,2015,Autumn
502,Yellow Perch,M,21,2015,Autumn
502,Yellow Perch,S,2,2015,Autumn
502,Walleye,M,5,2015,Autumn
502,Walleye,S,20,2015,Autumn
503,Gizzard Shad,ALL,2,2015,Autumn
503,Channel Catfish,L,2,2015,Autumn
503,White Perch,L,9.02,2015,Autumn
503,White Perch,M,69.63,2015,Autumn
503,White Perch,S,380.73,2015,Autumn
503,White Bass,S,4,2015,Autumn
503,Freshwater Drum,L,5,2015,Autumn
503,Freshwater Drum,M,6,2015,Autumn
503,Emerald Shiner,S,2,2015,Autumn
503,Spottail Shiner,L,1,2015,Autumn
503,Spottail Shiner,M,5,2015,Autumn
503,Spottail Shiner,S,2,2015,Autumn
503,Yellow Perch,L,5,2015,Autumn
503,Yellow Perch,M,78,2015,Autumn
503,Yellow Perch,S,70,2015,Autumn
503,Walleye,M,13,2015,Autumn
503,Walleye,S,61,2015,Autumn
504,Gizzard Shad,L,42.52,2015,Autumn
504,Gizzard Shad,M,27.98,2015,Autumn
504,Gizzard Shad,S,52.31,2015,Autumn
504,Channel Catfish,M,5,2015,Autumn
504,Channel Catfish,S,9.88,2015,Autumn
504,Channel Catfish,XS,2,2015,Autumn
504,Trout Perch,M,11.43,2015,Autumn
504,Trout Perch,S,6.52,2015,Autumn
504,White Perch,L,10.43,2015,Autumn
504,White Perch,M,48.15,2015,Autumn
504,White Perch,S,300,2015,Autumn
504,White Bass,L,1,2015,Autumn
504,White Bass,S,1,2015,Autumn
504,White Bass,XS,2,2015,Autumn
504,Freshwater Drum,M,49.75,2015,Autumn
504,Freshwater Drum,S,1,2015,Autumn
504,Freshwater Drum,XS,7.19,2015,Autumn
504,Common Carp,ALL,1,2015,Autumn
504,Quillback,ALL,6,2015,Autumn
504,White Sucker,ALL,1,2015,Autumn
504,Yellow Perch,L,2,2015,Autumn
504,Yellow Perch,M,8,2015,Autumn
504,Walleye,L,1,2015,Autumn
504,Walleye,M,12,2015,Autumn
504,Walleye,S,45,2015,Autumn
505,Gizzard Shad,ALL,2,2015,Autumn
505,Rainbow Smelt,XS,1,2015,Autumn
505,Channel Catfish,L,1,2015,Autumn
505,Trout Perch,ALL,3,2015,Autumn
505,White Perch,M,2,2015,Autumn
505,White Perch,S,47.19,2015,Autumn
505,White Bass,L,3,2015,Autumn
505,White Bass,S,1,2015,Autumn
505,Freshwater Drum,ALL,22.42,2015,Autumn
505,Goldfish,ALL,1,2015,Autumn
505,Common Carp,ALL,4,2015,Autumn
505,Quillback,ALL,4,2015,Autumn
505,Emerald Shiner,ALL,16,2015,Autumn
505,Spottail Shiner,ALL,3,2015,Autumn
505,Yellow Perch,L,4,2015,Autumn
505,Yellow Perch,M,16,2015,Autumn
505,Yellow Perch,S,13,2015,Autumn
505,Walleye,M,19,2015,Autumn
505,Walleye,S,20,2015,Autumn
506,Gizzard Shad,ALL,32.88,2015,Autumn
506,Trout Perch,L,3,2015,Autumn
506,Trout Perch,S,21.67,2015,Autumn
506,White Perch,L,1,2015,Autumn
506,White Perch,M,5,2015,Autumn
506,White Perch,S,55.24,2015,Autumn
506,White Bass,S,2,2015,Autumn
506,Freshwater Drum,L,4,2015,Autumn
506,Emerald Shiner,ALL,5,2015,Autumn
506,Spottail Shiner,M,2,2015,Autumn
506,Spottail Shiner,S,180,2015,Autumn
506,Smallmouth Bass,M,1,2015,Autumn
506,Yellow Perch,L,19,2015,Autumn
506,Yellow Perch,M,62,2015,Autumn
506,Yellow Perch,S,64,2015,Autumn
506,Walleye,S,17,2015,Autumn
506,Round Goby,ALL,5,2015,Autumn
507,Gizzard Shad,L,20.83,2015,Autumn
507,Gizzard Shad,M,55.38,2015,Autumn
507,Trout Perch,L,1,2015,Autumn
507,Trout Perch,S,4,2015,Autumn
507,White Perch,M,6,2015,Autumn
507,White Bass,S,1,2015,Autumn
507,Emerald Shiner,M,2,2015,Autumn
507,Spottail Shiner,ALL,51.67,2015,Autumn
507,Smallmouth Bass,S,1,2015,Autumn
507,Yellow Perch,L,1,2015,Autumn
507,Walleye,S,5,2015,Autumn
507,Round Goby,ALL,2,2015,Autumn
508,Gizzard Shad,L,11.74,2015,Autumn
508,Gizzard Shad,M,245.24,2015,Autumn
508,Gizzard Shad,S,3,2015,Autumn
508,Rainbow Smelt,ALL,3,2015,Autumn
508,Channel Catfish,M,4,2015,Autumn
508,Trout Perch,ALL,12.24,2015,Autumn
508,White Perch,L,6.02,2015,Autumn
508,White Perch,M,22.2,2015,Autumn
508,White Perch,S,163.18,2015,Autumn
508,White Bass,L,2,2015,Autumn
508,Freshwater Drum,L,2,2015,Autumn
508,Freshwater Drum,S,1,2015,Autumn
508,White Sucker,S,1,2015,Autumn
508,Emerald Shiner,ALL,41.82,2015,Autumn
508,Yellow Perch,L,9,2015,Autumn
508,Yellow Perch,M,18,2015,Autumn
508,Yellow Perch,S,12,2015,Autumn
508,Walleye,L,3,2015,Autumn
508,Walleye,M,10,2015,Autumn
508,Walleye,S,20,2015,Autumn
509,Gizzard Shad,L,9.12,2015,Autumn
509,Gizzard Shad,M,11.06,2015,Autumn
509,Rainbow Smelt,XS,1,2015,Autumn
509,Channel Catfish,L,1,2015,Autumn
509,Trout Perch,S,1,2015,Autumn
509,White Perch,S,5,2015,Autumn
509,White Perch,XS,2,2015,Autumn
509,White Bass,S,1,2015,Autumn
509,Freshwater Drum,L,3,2015,Autumn
509,Freshwater Drum,M,4,2015,Autumn
509,White Sucker,S,1,2015,Autumn
509,Spottail Shiner,ALL,40,2015,Autumn
509,Yellow Perch,L,2,2015,Autumn
509,Yellow Perch,M,17,2015,Autumn
509,Yellow Perch,S,14,2015,Autumn
509,Walleye,M,11,2015,Autumn
509,Walleye,S,76,2015,Autumn
510,Gizzard Shad,L,5,2015,Autumn
510,Gizzard Shad,M,29.18,2015,Autumn
510,Channel Catfish,L,1,2015,Autumn
510,White Perch,M,2,2015,Autumn
510,White Perch,S,1,2015,Autumn
510,Freshwater Drum,L,4,2015,Autumn
510,Emerald Shiner,S,1,2015,Autumn
510,Smallmouth Bass,ALL,1,2015,Autumn
510,Yellow Perch,L,5,2015,Autumn
510,Yellow Perch,M,53,2015,Autumn
510,Yellow Perch,S,14,2015,Autumn
510,Walleye,M,2,2015,Autumn
510,Walleye,S,6,2015,Autumn
511,Gizzard Shad,ALL,2,2015,Autumn
511,Trout Perch,L,19.75,2015,Autumn
511,Trout Perch,M,59.13,2015,Autumn
511,White Perch,L,2,2015,Autumn
511,White Perch,M,12.32,2015,Autumn
511,White Perch,S,69.78,2015,Autumn
511,Emerald Shiner,ALL,7,2015,Autumn
511,Spottail Shiner,L,62.55,2015,Autumn
511,Spottail Shiner,S,45,2015,Autumn
511,Mimic Shiner,S,17,2015,Autumn
511,Yellow Perch,L,1,2015,Autumn
511,Yellow Perch,M,6,2015,Autumn
511,Yellow Perch,S,26,2015,Autumn
511,Walleye,M,4,2015,Autumn
511,Walleye,S,73,2015,Autumn
511,Round Goby,ALL,3,2015,Autumn
511,Muskelunge,ALL,1,2015,Autumn
512,Gizzard Shad,L,11.12,2015,Autumn
512,Gizzard Shad,M,10.96,2015,Autumn
512,Gizzard Shad,S,6,2015,Autumn
512,Channel Catfish,L,1,2015,Autumn
512,Channel Catfish,M,5,2015,Autumn
512,Channel Catfish,S,2,2015,Autumn
512,Trout Perch,L,1,2015,Autumn
512,Trout Perch,M,6,2015,Autumn
512,White Perch,L,8.17,2015,Autumn
512,White Perch,M,3,2015,Autumn
512,White Perch,S,138.42,2015,Autumn
512,White Bass,L,4,2015,Autumn
512,Freshwater Drum,M,5,2015,Autumn
512,Freshwater Drum,S,3,2015,Autumn
512,Quillback,ALL,1,2015,Autumn
512,Emerald Shiner,ALL,2,2015,Autumn
512,Spottail Shiner,L,5,2015,Autumn
512,Spottail Shiner,S,8,2015,Autumn
512,Yellow Perch,M,17,2015,Autumn
512,Yellow Perch,S,1,2015,Autumn
512,Yellow Perch,XS,3,2015,Autumn
512,Walleye,M,6,2015,Autumn
512,Walleye,S,10,2015,Autumn
513,Gizzard Shad,L,32.08,2015,Autumn
513,Gizzard Shad,M,203.68,2015,Autumn
513,Gizzard Shad,S,30.98,2015,Autumn
513,Rainbow Smelt,XS,2,2015,Autumn
513,Channel Catfish,M,2,2015,Autumn
513,Logperch,L,1,2015,Autumn
513,Trout Perch,L,2,2015,Autumn
513,Trout Perch,S,11.11,2015,Autumn
513,White Perch,L,5,2015,Autumn
513,White Perch,M,17.23,2015,Autumn
513,White Perch,S,252.61,2015,Autumn
513,White Bass,L,5,2015,Autumn
513,Freshwater Drum,L,1,2015,Autumn
513,Freshwater Drum,M,3,2015,Autumn
513,Quillback,ALL,1,2015,Autumn
513,White Sucker,S,1,2015,Autumn
513,Emerald Shiner,L,1,2015,Autumn
513,Spottail Shiner,ALL,5,2015,Autumn
513,Yellow Perch,L,1,2015,Autumn
513,Yellow Perch,M,5,2015,Autumn
513,Yellow Perch,S,23,2015,Autumn
513,Yellow Perch,XS,26,2015,Autumn
513,Walleye,L,3,2015,Autumn
513,Walleye,M,26,2015,Autumn
513,Walleye,S,57,2015,Autumn
514,Gizzard Shad,L,45.78,2015,Autumn
514,Gizzard Shad,M,44.91,2015,Autumn
514,White Perch,M,2,2015,Autumn
514,White Perch,S,9.45,2015,Autumn
514,Freshwater Drum,L,3,2015,Autumn
514,Emerald Shiner,S,1,2015,Autumn
514,Spottail Shiner,XS,2,2015,Autumn
514,Yellow Perch,L,20,2015,Autumn
514,Yellow Perch,M,72,2015,Autumn
514,Yellow Perch,S,1,2015,Autumn
514,Walleye,M,1,2015,Autumn
514,Walleye,S,60,2015,Autumn
515,Gizzard Shad,L,46.7,2015,Autumn
515,Gizzard Shad,M,121.32,2015,Autumn
515,Gizzard Shad,S,24.92,2015,Autumn
515,Rainbow Smelt,XS,1,2015,Autumn
515,Channel Catfish,L,1,2015,Autumn
515,White Perch,L,1,2015,Autumn
515,White Perch,M,7,2015,Autumn
515,White Perch,S,125.86,2015,Autumn
515,White Bass,S,4,2015,Autumn
515,Freshwater Drum,L,7,2015,Autumn
515,Freshwater Drum,M,1,2015,Autumn
515,Emerald Shiner,S,78.46,2015,Autumn
515,Spottail Shiner,ALL,3,2015,Autumn
515,Yellow Perch,L,6,2015,Autumn
515,Yellow Perch,M,52,2015,Autumn
515,Yellow Perch,S,875,2015,Autumn
515,Walleye,M,5,2015,Autumn
515,Walleye,S,64,2015,Autumn
516,Gizzard Shad,L,8.88,2015,Autumn
516,Gizzard Shad,M,75.17,2015,Autumn
516,Gizzard Shad,S,35.48,2015,Autumn
516,Rainbow Smelt,XS,5,2015,Autumn
516,Channel Catfish,ALL,3,2015,Autumn
516,Trout Perch,ALL,5,2015,Autumn
516,White Perch,L,6,2015,Autumn
516,White Perch,M,12.95,2015,Autumn
516,White Perch,S,449.2,2015,Autumn
516,White Bass,M,1,2015,Autumn
516,White Bass,S,3,2015,Autumn
516,Freshwater Drum,M,11.06,2015,Autumn
516,Freshwater Drum,S,2,2015,Autumn
516,Spottail Shiner,S,5,2015,Autumn
516,Spottail Shiner,XS,6,2015,Autumn
516,Yellow Perch,L,11,2015,Autumn
516,Yellow Perch,M,7,2015,Autumn
516,Yellow Perch,S,17,2015,Autumn
516,Walleye,M,22,2015,Autumn
516,Walleye,S,59,2015,Autumn
516,Round Goby,ALL,2,2015,Autumn
517,Gizzard Shad,L,9.15,2015,Autumn
517,Gizzard Shad,M,110.77,2015,Autumn
517,Gizzard Shad,S,16,2015,Autumn
517,Rainbow Smelt,S,9,2015,Autumn
517,Channel Catfish,ALL,3,2015,Autumn
517,Trout Perch,L,9.11,2015,Autumn
517,Trout Perch,S,13.33,2015,Autumn
517,White Perch,M,4,2015,Autumn
517,White Perch,S,353.78,2015,Autumn
517,White Perch,XS,1,2015,Autumn
517,Freshwater Drum,ALL,8.05,2015,Autumn
517,Quillback,ALL,1,2015,Autumn
517,White Sucker,ALL,1,2015,Autumn
517,Silver Chub,ALL,1,2015,Autumn
517,Emerald Shiner,M,8.78,2015,Autumn
517,Spottail Shiner,L,7,2015,Autumn
517,Spottail Shiner,S,75,2015,Autumn
517,Yellow Perch,L,17,2015,Autumn
517,Yellow Perch,M,31,2015,Autumn
517,Yellow Perch,S,49,2015,Autumn
517,Walleye,M,21,2015,Autumn
517,Walleye,S,80,2015,Autumn
518,Gizzard Shad,M,1,2015,Autumn
518,Rainbow Smelt,S,1,2015,Autumn
518,White Perch,S,4,2015,Autumn
518,White Bass,L,1,2015,Autumn
518,Freshwater Drum,ALL,4,2015,Autumn
518,Spottail Shiner,XS,6,2015,Autumn
518,Yellow Perch,S,13,2015,Autumn
518,Walleye,S,2,2015,Autumn
518,Round Goby,ALL,1,2015,Autumn
519,Gizzard Shad,ALL,209.95,2015,Autumn
519,Trout Perch,ALL,1,2015,Autumn
519,White Perch,L,6,2015,Autumn
519,White Perch,M,21.03,2015,Autumn
519,White Perch,S,758.11,2015,Autumn
519,White Bass,ALL,2,2015,Autumn
519,Common Carp,ALL,1,2015,Autumn
519,Silver Chub,ALL,1,2015,Autumn
519,Spottail Shiner,ALL,3,2015,Autumn
519,Yellow Perch,L,20,2015,Autumn
519,Yellow Perch,M,265,2015,Autumn
519,Yellow Perch,S,606,2015,Autumn
519,Walleye,M,10,2015,Autumn
519,Walleye,S,142,2015,Autumn
519,Round Goby,ALL,2,2015,Autumn
520,Gizzard Shad,L,2,2015,Autumn
520,Gizzard Shad,M,22.86,2015,Autumn
520,Rainbow Smelt,XS,4,2015,Autumn
520,Channel Catfish,L,1,2015,Autumn
520,White Perch,L,1,2015,Autumn
520,White Perch,S,3,2015,Autumn
520,White Bass,L,3,2015,Autumn
520,Freshwater Drum,L,1,2015,Autumn
520,White Sucker,ALL,1,2015,Autumn
520,Yellow Perch,M,5,2015,Autumn
520,Walleye,M,1,2015,Autumn
520,Walleye,S,2,2015,Autumn
520,Walleye,XS,6,2015,Autumn
521,Channel Catfish,ALL,3,2015,Autumn
521,Gizzard Shad,ALL,75.9,2015,Autumn
521,Gizzard Shad,S,3,2015,Autumn
521,Rainbow Smelt,XS,3,2015,Autumn
521,White Perch,L,7.31,2015,Autumn
521,White Perch,M,2,2015,Autumn
521,White Perch,S,8,2015,Autumn
521,White Bass,L,10.61,2015,Autumn
521,Freshwater Drum,L,7.12,2015,Autumn
521,Freshwater Drum,M,9.17,2015,Autumn
521,Goldfish,ALL,1,2015,Autumn
521,Quillback,ALL,3,2015,Autumn
521,Emerald Shiner,ALL,2,2015,Autumn
521,Yellow Perch,L,1,2015,Autumn
521,Yellow Perch,M,9,2015,Autumn
521,Yellow Perch,S,3,2015,Autumn
521,Walleye,L,5,2015,Autumn
521,Walleye,M,3,2015,Autumn
521,Walleye,S,22,2015,Autumn
521,Round Goby,ALL,5,2015,Autumn
522,Channel Catfish,L,4,2015,Autumn
522,Gizzard Shad,L,14.72,2015,Autumn
522,Gizzard Shad,M,162.06,2015,Autumn
522,Gizzard Shad,S,12.86,2015,Autumn
522,Rainbow Smelt,XS,9.29,2015,Autumn
522,Trout Perch,ALL,4,2015,Autumn
522,White Perch,L,7,2015,Autumn
522,White Perch,M,8.01,2015,Autumn
522,White Perch,S,40.36,2015,Autumn
522,White Perch,XS,1,2015,Autumn
522,Freshwater Drum,ALL,4,2015,Autumn
522,Quillback,ALL,1,2015,Autumn
522,White Sucker,ALL,1,2015,Autumn
522,Emerald Shiner,ALL,13.75,2015,Autumn
522,Spottail Shiner,S,2,2015,Autumn
522,Spottail Shiner,XS,7,2015,Autumn
522,Yellow Perch,L,1,2015,Autumn
522,Yellow Perch,M,9,2015,Autumn
522,Yellow Perch,S,4,2015,Autumn
522,Walleye,L,3,2015,Autumn
522,Walleye,M,11,2015,Autumn
522,Walleye,S,20,2015,Autumn
522,Round Goby,ALL,29.38,2015,Autumn
523,Gizzard Shad,L,5,2015,Autumn
523,Gizzard Shad,M,720.3,2015,Autumn
523,Rainbow Smelt,S,2,2015,Autumn
523,Channel Catfish,L,1,2015,Autumn
523,White Perch,M,2,2015,Autumn
523,White Perch,S,17.74,2015,Autumn
523,White Perch,XS,2,2015,Autumn
523,White Bass,S,1,2015,Autumn
523,Freshwater Drum,L,3,2015,Autumn
523,White Sucker,ALL,2,2015,Autumn
523,Spottail Shiner,S,2,2015,Autumn
523,Spottail Shiner,XS,2,2015,Autumn
523,Yellow Perch,L,5,2015,Autumn
523,Yellow Perch,M,86,2015,Autumn
523,Yellow Perch,S,20,2015,Autumn
523,Walleye,L,1,2015,Autumn
523,Walleye,M,3,2015,Autumn
523,Walleye,S,42,2015,Autumn
524,Gizzard Shad,M,105.87,2015,Autumn
524,Gizzard Shad,S,6,2015,Autumn
524,Rainbow Smelt,XS,7,2015,Autumn
524,Channel Catfish,L,4,2015,Autumn
524,Channel Catfish,M,3,2015,Autumn
524,Trout Perch,L,10.33,2015,Autumn
524,Trout Perch,S,5.93,2015,Autumn
524,White Perch,L,27.34,2015,Autumn
524,White Perch,M,30.69,2015,Autumn
524,White Perch,S,40.59,2015,Autumn
524,White Perch,XS,4,2015,Autumn
524,White Bass,L,1,2015,Autumn
524,White Bass,S,1,2015,Autumn
524,Freshwater Drum,ALL,8.9,2015,Autumn
524,Quillback,ALL,2,2015,Autumn
524,White Sucker,ALL,1,2015,Autumn
524,Emerald Shiner,ALL,173.85,2015,Autumn
524,Spottail Shiner,ALL,5,2015,Autumn
524,Yellow Perch,L,25,2015,Autumn
524,Yellow Perch,M,34,2015,Autumn
524,Yellow Perch,S,59,2015,Autumn
524,Walleye,M,37,2015,Autumn
524,Walleye,S,103,2015,Autumn
525,Gizzard Shad,L,8.36,2015,Autumn
525,Gizzard Shad,M,56.26,2015,Autumn
525,Gizzard Shad,S,123.86,2015,Autumn
525,Rainbow Smelt,XS,4,2015,Autumn
525,Channel Catfish,L,1,2015,Autumn
525,Channel Catfish,M,1,2015,Autumn
525,Channel Catfish,S,5,2015,Autumn
525,Common Carp,ALL,3,2015,Autumn
525,Trout Perch,ALL,2,2015,Autumn
525,White Perch,L,8.91,2015,Autumn
525,White Perch,M,6,2015,Autumn
525,White Perch,S,23.11,2015,Autumn
525,White Bass,S,2,2015,Autumn
525,Freshwater Drum,ALL,2,2015,Autumn
525,Yellow Perch,L,3,2015,Autumn
525,Yellow Perch,M,6,2015,Autumn
525,Yellow Perch,S,9,2015,Autumn
525,Yellow Perch,XL,1,2015,Autumn
525,Walleye,L,4,2015,Autumn
525,Walleye,M,12,2015,Autumn
525,Walleye,S,47,2015,Autumn
526,Gizzard Shad,M,18.18,2015,Autumn
526,Rainbow Smelt,XS,40,2015,Autumn
526,White Perch,L,1,2015,Autumn
526,White Perch,M,10,2015,Autumn
526,White Perch,S,9,2015,Autumn
526,Freshwater Drum,L,3,2015,Autumn
526,Freshwater Drum,M,5,2015,Autumn
526,Freshwater Drum,S,1,2015,Autumn
526,Yellow Perch,M,5,2015,Autumn
526,Walleye,L,1,2015,Autumn
526,Walleye,M,4,2015,Autumn
526,Walleye,S,23,2015,Autumn
526,White Bass,L,1,2015,Autumn
526,White Sucker,ALL,1,2015,Autumn
527,Gizzard Shad,ALL,31.05,2015,Autumn
527,Rainbow Smelt,XS,6,2015,Autumn
527,Channel Catfish,ALL,1,2015,Autumn
527,White Perch,L,4,2015,Autumn
527,White Perch,M,4,2015,Autumn
527,White Perch,S,190.8,2015,Autumn
527,White Perch,XS,1,2015,Autumn
527,White Bass,L,2,2015,Autumn
527,Freshwater Drum,ALL,4,2015,Autumn
527,Emerald Shiner,ALL,25.26,2015,Autumn
527,Spottail Shiner,XS,8,2015,Autumn
527,Yellow Perch,L,3,2015,Autumn
527,Yellow Perch,M,19,2015,Autumn
527,Yellow Perch,S,25,2015,Autumn
527,Walleye,L,1,2015,Autumn
527,Walleye,M,11,2015,Autumn
527,Walleye,S,24,2015,Autumn
527,Round Goby,ALL,146.96,2015,Autumn
528,Gizzard Shad,L,2,2015,Autumn
528,Gizzard Shad,M,186.88,2015,Autumn
528,Gizzard Shad,S,5,2015,Autumn
528,Rainbow Smelt,XS,5,2015,Autumn
528,Brown Bullhead,M,1,2015,Autumn
528,Channel Catfish,L,1,2015,Autumn
528,Channel Catfish,M,1,2015,Autumn
528,White Perch,L,27.96,2015,Autumn
528,White Perch,M,66.89,2015,Autumn
528,White Perch,S,35.52,2015,Autumn
528,White Bass,L,5,2015,Autumn
528,White Bass,S,5,2015,Autumn
528,Freshwater Drum,ALL,8.12,2015,Autumn
528,Goldfish,ALL,1,2015,Autumn
528,Common Carp,ALL,2,2015,Autumn
528,Quillback,ALL,2,2015,Autumn
528,Silver Chub,ALL,1,2015,Autumn
528,Spottail Shiner,ALL,1,2015,Autumn
528,Yellow Perch,L,1,2015,Autumn
528,Yellow Perch,M,21,2015,Autumn
528,Yellow Perch,S,19,2015,Autumn
528,Walleye,M,11,2015,Autumn
528,Walleye,S,94,2015,Autumn
529,Gizzard Shad,L,7.31,2015,Autumn
529,Gizzard Shad,M,22.71,2015,Autumn
529,Gizzard Shad,S,142.86,2015,Autumn
529,Rainbow Smelt,XS,8,2015,Autumn
529,Channel Catfish,ALL,1,2015,Autumn
529,White Perch,L,23.12,2015,Autumn
529,White Perch,S,37.31,2015,Autumn
529,White Bass,ALL,3,2015,Autumn
529,Freshwater Drum,M,5,2015,Autumn
529,Common Carp,ALL,4,2015,Autumn
529,Quillback,ALL,2,2015,Autumn
529,Yellow Perch,L,1,2015,Autumn
529,Yellow Perch,M,6,2015,Autumn
529,Yellow Perch,S,6,2015,Autumn
529,Walleye,L,3,2015,Autumn
529,Walleye,M,4,2015,Autumn
529,Walleye,S,81,2015,Autumn
530,Gizzard Shad,L,16.99,2015,Autumn
530,Gizzard Shad,M,36.08,2015,Autumn
530,Rainbow Smelt,XS,4,2015,Autumn
530,Channel Catfish,L,1,2015,Autumn
530,White Perch,L,28.1,2015,Autumn
530,White Perch,M,18.8,2015,Autumn
530,White Perch,S,14.91,2015,Autumn
530,White Perch,XS,105.43,2015,Autumn
530,White Bass,ALL,1,2015,Autumn
530,Freshwater Drum,L,1,2015,Autumn
530,Freshwater Drum,M,2,2015,Autumn
530,Yellow Perch,M,12,2015,Autumn
530,Yellow Perch,S,3,2015,Autumn
530,Yellow Perch,XS,15,2015,Autumn
530,Walleye,M,4,2015,Autumn
530,Walleye,S,46,2015,Autumn
530,Round Goby,ALL,3,2015,Autumn
531,Gizzard Shad,M,3,2015,Autumn
531,Gizzard Shad,S,6,2015,Autumn
531,Rainbow Smelt,XS,6.67,2015,Autumn
531,White Perch,M,9,2015,Autumn
531,White Bass,L,3,2015,Autumn
531,White Bass,S,9,2015,Autumn
531,Freshwater Drum,M,2,2015,Autumn
531,White Sucker,ALL,2,2015,Autumn
531,Yellow Perch,M,6,2015,Autumn
531,Yellow Perch,S,1,2015,Autumn
531,Walleye,M,2,2015,Autumn
531,Walleye,S,29,2015,Autumn
532,Channel Catfish,ALL,3,2015,Autumn
532,Gizzard Shad,ALL,11.32,2015,Autumn
532,Rainbow Smelt,S,44,2015,Autumn
532,White Perch,L,3,2015,Autumn
532,White Perch,S,1,2015,Autumn
532,White Bass,L,1,2015,Autumn
532,Freshwater Drum,ALL,13.35,2015,Autumn
532,Quillback,ALL,1,2015,Autumn
532,Emerald Shiner,ALL,53.82,2015,Autumn
532,Yellow Perch,L,8,2015,Autumn
532,Yellow Perch,M,5,2015,Autumn
532,Walleye,M,2,2015,Autumn
532,Walleye,S,31,2015,Autumn
532,Round Goby,ALL,4,2015,Autumn
533,Rainbow Smelt,S,6,2015,Autumn
533,Channel Catfish,L,3,2015,Autumn
533,White Perch,L,4,2015,Autumn
533,White Bass,L,1,2015,Autumn
533,Freshwater Drum,L,14.45,2015,Autumn
533,Freshwater Drum,M,27.59,2015,Autumn
533,Freshwater Drum,S,9.83,2015,Autumn
533,White Sucker,L,3,2015,Autumn
533,Emerald Shiner,ALL,436.92,2015,Autumn
533,Yellow Perch,L,5,2015,Autumn
533,Yellow Perch,M,5,2015,Autumn
533,Yellow Perch,S,1,2015,Autumn
533,Yellow Perch,XL,1,2015,Autumn
533,Walleye,L,1,2015,Autumn
533,Walleye,M,4,2015,Autumn
533,Walleye,S,24,2015,Autumn
533,Round Goby,ALL,2,2015,Autumn
534,Gizzard Shad,L,16.25,2015,Autumn
