serial,day,month,year,season,species,size,count.final
540,19,9,2013,Autumn,White Perch,ALL,4
540,19,9,2013,Autumn,Yellow Perch,M,2
540,19,9,2013,Autumn,Yellow Perch,L,5
540,19,9,2013,Autumn,Yellow Perch,O/D,1
540,19,9,2013,Autumn,White Bass,ALL,1
540,19,9,2013,Autumn,Rainbow Smelt,S,137.5
540,19,9,2013,Autumn,Freshwater Drum,M,1
540,19,9,2013,Autumn,Freshwater Drum,L,8
540,19,9,2013,Autumn,Round Goby,ALL,10
541,19,9,2013,Autumn,Walleye,S,50
541,19,9,2013,Autumn,Walleye,M,1
541,19,9,2013,Autumn,White Perch,XS,134.03
541,19,9,2013,Autumn,White Perch,S,137.05
541,19,9,2013,Autumn,White Perch,M,3
541,19,9,2013,Autumn,White Perch,O/D,5
541,19,9,2013,Autumn,Yellow Perch,XS,8
541,19,9,2013,Autumn,Yellow Perch,S,18
541,19,9,2013,Autumn,Yellow Perch,L,4
541,19,9,2013,Autumn,Yellow Perch,O/D,2
541,19,9,2013,Autumn,White Bass,S,5
541,19,9,2013,Autumn,White Bass,L,3
541,19,9,2013,Autumn,Emerald Shiner,ALL,162
541,19,9,2013,Autumn,Rainbow Smelt,S,28
541,19,9,2013,Autumn,Rainbow Smelt,L,1
541,19,9,2013,Autumn,Trout Perch,ALL,6
541,19,9,2013,Autumn,Freshwater Drum,M,13
541,19,9,2013,Autumn,Freshwater Drum,L,4
541,19,9,2013,Autumn,Alewife,ALL,163.62
541,19,9,2013,Autumn,Round Goby,ALL,4
511,17,9,2013,Autumn,Brook Silverside ,ALL,11
101,16,6,2015,Spring,Channel Catfish,ALL,3
101,16,6,2015,Spring,Freshwater Drum,L,6
101,16,6,2015,Spring,Freshwater Drum,M,22.81
101,16,6,2015,Spring,Shorthead Redhorse,L,1
101,16,6,2015,Spring,Walleye,S,23
101,16,6,2015,Spring,White Bass,L,5
101,16,6,2015,Spring,White Perch,L,7.43
101,16,6,2015,Spring,White Perch,S,2
101,16,6,2015,Spring,White Perch,XL,8
101,16,6,2015,Spring,White Sucker,S,1
101,16,6,2015,Spring,Yellow Perch,L,3
101,16,6,2015,Spring,Yellow Perch,M,11
101,16,6,2015,Spring,Yellow Perch,S,13
102,16,6,2015,Spring,Channel Catfish,ALL,2
102,16,6,2015,Spring,Freshwater Drum,L,16.53
102,16,6,2015,Spring,Freshwater Drum,M,21.17
102,16,6,2015,Spring,Freshwater Drum,S,2
102,16,6,2015,Spring,Trout Perch,ALL,14.41
102,16,6,2015,Spring,Walleye,S,6
102,16,6,2015,Spring,White Bass,L,12.47
102,16,6,2015,Spring,White Perch,L,2
102,16,6,2015,Spring,White Sucker,ALL,5
102,16,6,2015,Spring,White Sucker,S,1
102,16,6,2015,Spring,Yellow Perch,M,23
102,16,6,2015,Spring,Yellow Perch,S,47
103,16,6,2015,Spring,Freshwater Drum,M,4
103,16,6,2015,Spring,Round Goby,ALL,5
103,16,6,2015,Spring,Walleye,M,3
103,16,6,2015,Spring,Walleye,S,1
103,16,6,2015,Spring,White Bass,L,2
103,16,6,2015,Spring,White Sucker,L,1
103,16,6,2015,Spring,Yellow Perch,M,13
103,16,6,2015,Spring,Yellow Perch,S,188
104,15,6,2015,Spring,Channel Catfish,ALL,34.04
104,15,6,2015,Spring,Emerald Shiner,ALL,7
104,15,6,2015,Spring,Freshwater Drum,L,13.21
104,15,6,2015,Spring,Freshwater Drum,M,58.57
104,15,6,2015,Spring,Freshwater Drum,S,8.63
104,15,6,2015,Spring,Walleye,M,2
104,15,6,2015,Spring,Walleye,S,5
104,15,6,2015,Spring,White Bass,L,5
104,15,6,2015,Spring,White Perch,L,4
104,15,6,2015,Spring,White Perch,M,18.4
104,15,6,2015,Spring,White Perch,S,17.98
104,15,6,2015,Spring,Yellow Perch,M,2
104,15,6,2015,Spring,Yellow Perch,S,2
105,16,6,2015,Spring,Freshwater Drum,L,10.39
105,16,6,2015,Spring,Freshwater Drum,M,20.16
105,16,6,2015,Spring,Quillback,ALL,1
105,16,6,2015,Spring,Round Goby,ALL,8
105,16,6,2015,Spring,Walleye,L,2
105,16,6,2015,Spring,White Bass,L,5
106,16,6,2015,Spring,Emerald Shiner,ALL,3
106,16,6,2015,Spring,Freshwater Drum,M,8.97
106,16,6,2015,Spring,Freshwater Drum,S,4
106,16,6,2015,Spring,Round Goby,ALL,1
106,16,6,2015,Spring,Walleye,L,1
106,16,6,2015,Spring,Walleye,M,5
106,16,6,2015,Spring,White Bass,L,2
106,16,6,2015,Spring,White Perch,L,3
106,16,6,2015,Spring,White Sucker,L,2
106,16,6,2015,Spring,Yellow Perch,M,2
106,16,6,2015,Spring,Yellow Perch,S,4
107,16,6,2015,Spring,Emerald Shiner,ALL,577.14
107,16,6,2015,Spring,Freshwater Drum,L,2
107,16,6,2015,Spring,Freshwater Drum,M,15.26
107,16,6,2015,Spring,Round Goby,ALL,2
107,16,6,2015,Spring,Silver Chub,ALL,6
107,16,6,2015,Spring,Trout Perch,ALL,20.45
107,16,6,2015,Spring,Lake Whitefish,ALL,1
107,16,6,2015,Spring,Walleye,L,1
107,16,6,2015,Spring,Walleye,M,1
107,16,6,2015,Spring,Walleye,S,15
107,16,6,2015,Spring,White Bass,L,2
107,16,6,2015,Spring,White Perch,L,5
107,16,6,2015,Spring,White Perch,S,1
107,16,6,2015,Spring,White Sucker,S,2
107,16,6,2015,Spring,Yellow Perch,S,10
108,15,6,2015,Spring,Channel Catfish,ALL,4
108,15,6,2015,Spring,Freshwater Drum,L,25.94
108,15,6,2015,Spring,Freshwater Drum,M,36.34
108,15,6,2015,Spring,Rainbow Smelt,M,1
108,15,6,2015,Spring,Trout Perch,ALL,1
108,15,6,2015,Spring,Walleye,M,2
108,15,6,2015,Spring,Walleye,S,1
108,15,6,2015,Spring,White Bass,L,11.72
108,15,6,2015,Spring,White Perch,L,7
108,15,6,2015,Spring,White Sucker,ALL,3
108,15,6,2015,Spring,Yellow Perch,M,11
108,15,6,2015,Spring,Yellow Perch,S,13
109,15,6,2015,Spring,Walleye,M,3
109,15,6,2015,Spring,Walleye,S,5
109,15,6,2015,Spring,White Bass,L,3
109,15,6,2015,Spring,Freshwater Drum,L,8.79
109,15,6,2015,Spring,Freshwater Drum,M,10.76
109,15,6,2015,Spring,White Sucker,S,4
109,15,6,2015,Spring,Yellow Perch,M,7
109,15,6,2015,Spring,Yellow Perch,S,8
110,16,6,2015,Spring,Emerald Shiner,ALL,3
110,16,6,2015,Spring,Freshwater Drum,L,6
110,16,6,2015,Spring,Freshwater Drum,M,10.24
110,16,6,2015,Spring,Rainbow Smelt,S,1
110,16,6,2015,Spring,Round Goby,ALL,1
110,16,6,2015,Spring,Trout Perch,ALL,5
110,16,6,2015,Spring,Walleye,M,2
110,16,6,2015,Spring,White Bass,L,14.25
110,16,6,2015,Spring,White Perch,L,3
110,16,6,2015,Spring,White Sucker,L,1
110,16,6,2015,Spring,White Sucker,S,1
110,16,6,2015,Spring,Yellow Perch,L,1
110,16,6,2015,Spring,Yellow Perch,M,1
110,16,6,2015,Spring,Yellow Perch,S,5
111,16,6,2015,Spring,Brown Bullhead,ALL,1
111,16,6,2015,Spring,Emerald Shiner,ALL,138.13
111,16,6,2015,Spring,Freshwater Drum,L,4
111,16,6,2015,Spring,Freshwater Drum,M,9.82
111,16,6,2015,Spring,Rock Bass,S,1
111,16,6,2015,Spring,Round Goby,ALL,1
111,16,6,2015,Spring,Silver Chub,ALL,26
111,16,6,2015,Spring,Trout Perch,ALL,3
111,16,6,2015,Spring,Walleye,M,1
111,16,6,2015,Spring,Walleye,S,5
111,16,6,2015,Spring,White Bass,L,10.84
111,16,6,2015,Spring,White Perch,L,1
111,16,6,2015,Spring,White Perch,M,9.53
111,16,6,2015,Spring,White Perch,S,14.81
111,16,6,2015,Spring,White Sucker,L,1
111,16,6,2015,Spring,White Sucker,S,4
111,16,6,2015,Spring,Yellow Perch,L,1
111,16,6,2015,Spring,Yellow Perch,M,39
111,16,6,2015,Spring,Yellow Perch,S,148
112,15,6,2015,Spring,Channel Catfish,ALL,72.99
112,15,6,2015,Spring,Emerald Shiner,ALL,115.43
112,15,6,2015,Spring,Freshwater Drum,L,164.3
112,15,6,2015,Spring,Freshwater Drum,M,84.2
112,15,6,2015,Spring,Freshwater Drum,S,1
112,15,6,2015,Spring,Trout Perch,ALL,1
112,15,6,2015,Spring,Walleye,L,1
112,15,6,2015,Spring,Walleye,S,3
112,15,6,2015,Spring,White Bass,L,1
112,15,6,2015,Spring,White Perch,L,2.07
112,15,6,2015,Spring,White Perch,S,6.45
112,15,6,2015,Spring,Yellow Perch,M,10
112,15,6,2015,Spring,Yellow Perch,S,13
113,15,6,2015,Spring,Channel Catfish,ALL,3
113,15,6,2015,Spring,Emerald Shiner,XS,1
113,15,6,2015,Spring,Freshwater Drum,L,12.57
113,15,6,2015,Spring,Freshwater Drum,M,9.95
113,15,6,2015,Spring,Walleye,M,8
113,15,6,2015,Spring,Walleye,S,14
113,15,6,2015,Spring,White Bass,L,4
113,15,6,2015,Spring,White Perch,L,3
113,15,6,2015,Spring,White Perch,M,4.77
113,15,6,2015,Spring,White Perch,S,1
113,15,6,2015,Spring,White Sucker,ALL,2
113,15,6,2015,Spring,White Sucker,L,5
113,15,6,2015,Spring,Yellow Perch,L,1
113,15,6,2015,Spring,Yellow Perch,M,9
113,15,6,2015,Spring,Yellow Perch,S,120
114,16,6,2015,Spring,Freshwater Drum,L,5
114,16,6,2015,Spring,Freshwater Drum,M,1
114,16,6,2015,Spring,Quillback,ALL,1
114,16,6,2015,Spring,Walleye,M,1
114,16,6,2015,Spring,Walleye,S,2
114,16,6,2015,Spring,White Bass,L,7.63
114,16,6,2015,Spring,Yellow Perch,S,3
115,16,6,2015,Spring,Freshwater Drum,L,1
115,16,6,2015,Spring,Freshwater Drum,M,4
115,16,6,2015,Spring,Round Goby,S,1
115,16,6,2015,Spring,Trout Perch,ALL,1
115,16,6,2015,Spring,Walleye,S,1
115,16,6,2015,Spring,White Perch,S,12.99
115,16,6,2015,Spring,White Sucker,S,1
115,16,6,2015,Spring,Yellow Perch,L,6
115,16,6,2015,Spring,Yellow Perch,M,65
115,16,6,2015,Spring,Yellow Perch,S,910
116,16,6,2015,Spring,Channel Catfish,ALL,5
116,16,6,2015,Spring,Emerald Shiner,ALL,2
116,16,6,2015,Spring,Freshwater Drum,M,5
116,16,6,2015,Spring,Freshwater Drum,S,2
116,16,6,2015,Spring,Rainbow Smelt,ALL,2
116,16,6,2015,Spring,Rock Bass,ALL,1
116,16,6,2015,Spring,Round Goby,ALL,1
116,16,6,2015,Spring,Trout Perch,ALL,2
116,16,6,2015,Spring,Walleye,M,2
116,16,6,2015,Spring,Walleye,S,17
116,16,6,2015,Spring,White Bass,ALL,2
116,16,6,2015,Spring,White Perch,L,5
116,16,6,2015,Spring,White Perch,M,17.74
116,16,6,2015,Spring,White Perch,S,7.28
116,16,6,2015,Spring,White Sucker,ALL,1
116,16,6,2015,Spring,Yellow Perch,L,1
116,16,6,2015,Spring,Yellow Perch,M,15
116,16,6,2015,Spring,Yellow Perch,S,121
117,17,6,2015,Spring,Channel Catfish,ALL,3
117,17,6,2015,Spring,Emerald Shiner,ALL,1
117,17,6,2015,Spring,Freshwater Drum,L,4
117,17,6,2015,Spring,Freshwater Drum,M,7
117,17,6,2015,Spring,Quillback,ALL,2
117,17,6,2015,Spring,Rainbow Smelt,ALL,12.94
117,17,6,2015,Spring,Round Goby,ALL,3
117,17,6,2015,Spring,Trout Perch,ALL,1
117,17,6,2015,Spring,Walleye,S,7
117,17,6,2015,Spring,White Bass,ALL,9.56
117,17,6,2015,Spring,White Perch,L,16.64
117,17,6,2015,Spring,White Perch,M,13.57
117,17,6,2015,Spring,White Perch,S,17.81
117,17,6,2015,Spring,White Sucker,L,2
117,17,6,2015,Spring,White Sucker,S,2
117,17,6,2015,Spring,Yellow Perch,L,9
117,17,6,2015,Spring,Yellow Perch,M,74
117,17,6,2015,Spring,Yellow Perch,S,305
118,17,6,2015,Spring,Freshwater Drum,L,10.78
118,17,6,2015,Spring,Freshwater Drum,M,17.18
118,17,6,2015,Spring,Rainbow Smelt,ALL,1
118,17,6,2015,Spring,Walleye,L,4
118,17,6,2015,Spring,White Perch,M,1
118,17,6,2015,Spring,Yellow Perch,L,9
118,17,6,2015,Spring,Yellow Perch,M,94
118,17,6,2015,Spring,Yellow Perch,S,2202.38
118,17,6,2015,Spring,Yellow Perch,XL,2
119,17,6,2015,Spring,Channel Catfish,ALL,1
119,17,6,2015,Spring,Emerald Shiner,ALL,7
119,17,6,2015,Spring,Freshwater Drum,M,12.53
119,17,6,2015,Spring,Freshwater Drum,S,29.29
119,17,6,2015,Spring,Lake Sturgeon,ALL,1
119,17,6,2015,Spring,Rainbow Smelt,ALL,5
119,17,6,2015,Spring,Rock Bass,ALL,2
119,17,6,2015,Spring,Trout Perch,ALL,8.96
119,17,6,2015,Spring,Walleye,L,1
119,17,6,2015,Spring,Walleye,M,6
119,17,6,2015,Spring,Walleye,S,44
119,17,6,2015,Spring,White Bass,ALL,7.37
119,17,6,2015,Spring,White Perch,L,18.52
119,17,6,2015,Spring,White Perch,M,21.12
119,17,6,2015,Spring,White Perch,S,1
119,17,6,2015,Spring,White Sucker,L,4
119,17,6,2015,Spring,White Sucker,M,4
119,17,6,2015,Spring,Yellow Perch,L,7
119,17,6,2015,Spring,Yellow Perch,M,29
119,17,6,2015,Spring,Yellow Perch,S,20
120,15,6,2015,Spring,Brown Bullhead,ALL,1
120,15,6,2015,Spring,Channel Catfish,ALL,5
120,15,6,2015,Spring,Common Carp,ALL,2
120,15,6,2015,Spring,Emerald Shiner,ALL,87.88
120,15,6,2015,Spring,Freshwater Drum,L,61.94
120,15,6,2015,Spring,Freshwater Drum,M,12.65
120,15,6,2015,Spring,Round Goby,ALL,14.78
120,15,6,2015,Spring,Shorthead Redhorse,ALL,1
120,15,6,2015,Spring,Trout Perch,ALL,1
120,15,6,2015,Spring,Walleye,M,1
120,15,6,2015,Spring,White Bass,L,2
120,15,6,2015,Spring,White Perch,L,1
120,15,6,2015,Spring,Yellow Perch,M,1
120,15,6,2015,Spring,Yellow Perch,S,4
121,17,6,2015,Spring,Channel Catfish,ALL,1
121,17,6,2015,Spring,Freshwater Drum,L,56.4
121,17,6,2015,Spring,Freshwater Drum,M,50.53
121,17,6,2015,Spring,Freshwater Drum,S,13.3
121,17,6,2015,Spring,Quillback,ALL,1
121,17,6,2015,Spring,Round Goby,ALL,17.65
121,17,6,2015,Spring,Trout Perch,ALL,2
121,17,6,2015,Spring,Walleye,M,1
121,17,6,2015,Spring,Walleye,S,10
121,17,6,2015,Spring,White Bass,ALL,5
121,17,6,2015,Spring,White Perch,L,2
121,17,6,2015,Spring,White Perch,M,8.79
121,17,6,2015,Spring,White Perch,S,1
121,17,6,2015,Spring,White Sucker,ALL,2
121,17,6,2015,Spring,Yellow Perch,L,5
121,17,6,2015,Spring,Yellow Perch,M,10
121,17,6,2015,Spring,Yellow Perch,S,22
121,17,6,2015,Spring,Yellow Perch,XL,1
122,17,6,2015,Spring,Channel Catfish,ALL,3
122,17,6,2015,Spring,Freshwater Drum,L,38.59
122,17,6,2015,Spring,Freshwater Drum,M,50.27
122,17,6,2015,Spring,Freshwater Drum,S,17.41
122,17,6,2015,Spring,Quillback,ALL,1
122,17,6,2015,Spring,Rainbow Smelt,S,1
122,17,6,2015,Spring,Rock Bass,ALL,1
122,17,6,2015,Spring,Round Goby,ALL,1
122,17,6,2015,Spring,Shorthead Redhorse,ALL,1
122,17,6,2015,Spring,Walleye,S,34
122,17,6,2015,Spring,White Bass,L,1
122,17,6,2015,Spring,White Perch,L,12.61
122,17,6,2015,Spring,White Perch,M,75.02
122,17,6,2015,Spring,White Perch,S,34.95
122,17,6,2015,Spring,White Sucker,ALL,1
122,17,6,2015,Spring,Yellow Perch,L,2
122,17,6,2015,Spring,Yellow Perch,M,32
122,17,6,2015,Spring,Yellow Perch,S,29
122,17,6,2015,Spring,Yellow Perch,XL,3
123,17,6,2015,Spring,Channel Catfish,ALL,1
123,17,6,2015,Spring,Emerald Shiner,ALL,7
123,17,6,2015,Spring,Freshwater Drum,L,4
123,17,6,2015,Spring,Freshwater Drum,M,3
123,17,6,2015,Spring,Round Goby,ALL,6
123,17,6,2015,Spring,Trout Perch,ALL,1
123,17,6,2015,Spring,Walleye,M,2
123,17,6,2015,Spring,Walleye,S,4
123,17,6,2015,Spring,White Bass,ALL,1
123,17,6,2015,Spring,White Perch,S,1
123,17,6,2015,Spring,Yellow Perch,L,5
123,17,6,2015,Spring,Yellow Perch,M,98
123,17,6,2015,Spring,Yellow Perch,S,982
124,17,6,2015,Spring,Channel Catfish,ALL,3
124,17,6,2015,Spring,Common Carp,ALL,1
124,17,6,2015,Spring,Emerald Shiner,ALL,31
124,17,6,2015,Spring,Freshwater Drum,L,4
124,17,6,2015,Spring,Freshwater Drum,M,15.86
124,17,6,2015,Spring,Freshwater Drum,S,11.64
124,17,6,2015,Spring,Rainbow Smelt,ALL,5
124,17,6,2015,Spring,Spottail Shiner,XS,1
124,17,6,2015,Spring,Trout Perch,ALL,14.09
124,17,6,2015,Spring,Walleye,L,1
124,17,6,2015,Spring,Walleye,M,1
124,17,6,2015,Spring,Walleye,S,11
124,17,6,2015,Spring,White Bass,ALL,2
124,17,6,2015,Spring,White Perch,L,5
124,17,6,2015,Spring,White Perch,M,5
124,17,6,2015,Spring,White Perch,S,1
124,17,6,2015,Spring,White Sucker,ALL,2
124,17,6,2015,Spring,Yellow Perch,L,3
124,17,6,2015,Spring,Yellow Perch,M,19
124,17,6,2015,Spring,Yellow Perch,S,46
124,17,6,2015,Spring,Yellow Perch,XL,5
125,15,6,2015,Spring,Channel Catfish,ALL,2
125,15,6,2015,Spring,Emerald Shiner,ALL,803.89
125,15,6,2015,Spring,Freshwater Drum,L,8.35
125,15,6,2015,Spring,Freshwater Drum,M,19.95
125,15,6,2015,Spring,Rainbow Smelt,L,1
125,15,6,2015,Spring,Rainbow Smelt,S,158.43
125,15,6,2015,Spring,Round Goby,XS,1
125,15,6,2015,Spring,Trout Perch,ALL,1
125,15,6,2015,Spring,Walleye,S,5
125,15,6,2015,Spring,White Bass,L,2
125,15,6,2015,Spring,White Perch,L,5
125,15,6,2015,Spring,White Perch,S,3
125,15,6,2015,Spring,White Sucker,ALL,4
125,15,6,2015,Spring,Yellow Perch,L,2
125,15,6,2015,Spring,Yellow Perch,M,6
125,15,6,2015,Spring,Yellow Perch,S,7
126,18,6,2015,Spring,Channel Catfish,ALL,6
126,18,6,2015,Spring,Freshwater Drum,ALL,255.09
126,18,6,2015,Spring,Rainbow Smelt,ALL,1
126,18,6,2015,Spring,Shorthead Redhorse,ALL,1
126,18,6,2015,Spring,Walleye,M,2
126,18,6,2015,Spring,Walleye,S,2
126,18,6,2015,Spring,White Bass,ALL,3
126,18,6,2015,Spring,White Perch,L,7
126,18,6,2015,Spring,White Perch,M,4
126,18,6,2015,Spring,White Perch,S,1
126,18,6,2015,Spring,White Perch,XS,2
126,18,6,2015,Spring,White Sucker,ALL,1
126,18,6,2015,Spring,Yellow Perch,M,5
126,18,6,2015,Spring,Yellow Perch,S,5
127,17,6,2015,Spring,Channel Catfish,ALL,1
127,17,6,2015,Spring,Freshwater Drum,L,21.76
127,17,6,2015,Spring,Freshwater Drum,M,14.99
127,17,6,2015,Spring,Round Goby,ALL,2
127,17,6,2015,Spring,Walleye,S,5
127,17,6,2015,Spring,White Bass,ALL,5.62
127,17,6,2015,Spring,White Perch,M,2
127,17,6,2015,Spring,White Sucker,ALL,6
127,17,6,2015,Spring,Yellow Perch,L,8
127,17,6,2015,Spring,Yellow Perch,M,122
127,17,6,2015,Spring,Yellow Perch,S,304
127,17,6,2015,Spring,Yellow Perch,XL,2
128,17,6,2015,Spring,Freshwater Drum,L,7.62
128,17,6,2015,Spring,Freshwater Drum,M,7.88
128,17,6,2015,Spring,Freshwater Drum,S,15.07
128,17,6,2015,Spring,Rainbow Smelt,ALL,6
128,17,6,2015,Spring,Trout Perch,ALL,4
128,17,6,2015,Spring,Walleye,L,1
128,17,6,2015,Spring,Walleye,M,3
128,17,6,2015,Spring,Walleye,S,1
128,17,6,2015,Spring,White Bass,ALL,9.38
128,17,6,2015,Spring,White Perch,L,4
128,17,6,2015,Spring,White Perch,M,5
128,17,6,2015,Spring,White Sucker,ALL,4
128,17,6,2015,Spring,Yellow Perch,L,10
128,17,6,2015,Spring,Yellow Perch,M,34
128,17,6,2015,Spring,Yellow Perch,S,62
129,15,6,2015,Spring,Channel Catfish,ALL,5.28
129,15,6,2015,Spring,Emerald Shiner,ALL,11.94
129,15,6,2015,Spring,Freshwater Drum,L,12046
129,15,6,2015,Spring,Freshwater Drum,S,3
129,15,6,2015,Spring,Quillback,ALL,1
129,15,6,2015,Spring,Rainbow Smelt,ALL,206.82
129,15,6,2015,Spring,Round Goby,ALL,6
129,15,6,2015,Spring,Walleye,S,7.47
129,15,6,2015,Spring,White Perch,L,4.2
129,15,6,2015,Spring,White Perch,M,8.29
129,15,6,2015,Spring,White Perch,S,7
129,15,6,2015,Spring,White Sucker,ALL,1
129,15,6,2015,Spring,Yellow Perch,L,1
129,15,6,2015,Spring,Yellow Perch,M,4
129,15,6,2015,Spring,Yellow Perch,S,8
130,15,6,2015,Spring,Emerald Shiner,ALL,14.07
130,15,6,2015,Spring,Freshwater Drum,L,31.06
130,15,6,2015,Spring,Freshwater Drum,S,2
130,15,6,2015,Spring,Rainbow Smelt,ALL,367.93
130,15,6,2015,Spring,Walleye,S,14.72
130,15,6,2015,Spring,White Bass,ALL,10.89
130,15,6,2015,Spring,White Perch,L,5
130,15,6,2015,Spring,White Perch,M,9.09
130,15,6,2015,Spring,White Sucker,ALL,4.97
130,15,6,2015,Spring,Yellow Perch,M,9
130,15,6,2015,Spring,Yellow Perch,S,4
131,18,6,2015,Spring,Channel Catfish,ALL,2
131,18,6,2015,Spring,Emerald Shiner,ALL,1
131,18,6,2015,Spring,Freshwater Drum,L,5
131,18,6,2015,Spring,Freshwater Drum,M,36.91
131,18,6,2015,Spring,Freshwater Drum,S,3
131,18,6,2015,Spring,Rainbow Smelt,ALL,564.81
131,18,6,2015,Spring,Trout Perch,ALL,1
131,18,6,2015,Spring,Walleye,M,1
131,18,6,2015,Spring,Walleye,S,14
131,18,6,2015,Spring,White Bass,ALL,1
131,18,6,2015,Spring,White Perch,L,20.97
131,18,6,2015,Spring,White Sucker,ALL,1
131,18,6,2015,Spring,Yellow Perch,L,6
131,18,6,2015,Spring,Yellow Perch,M,7
131,18,6,2015,Spring,Yellow Perch,S,20
131,18,6,2015,Spring,Yellow Perch,XL,1
132,17,6,2015,Spring,Emerald Shiner,ALL,1
132,17,6,2015,Spring,Freshwater Drum,L,4
132,17,6,2015,Spring,Freshwater Drum,M,36.14
132,17,6,2015,Spring,Freshwater Drum,S,4
132,17,6,2015,Spring,Quillback,ALL,5.99
132,17,6,2015,Spring,Round Goby,ALL,7.62
132,17,6,2015,Spring,Shorthead Redhorse,ALL,1
132,17,6,2015,Spring,Walleye,L,3
132,17,6,2015,Spring,Walleye,S,2
132,17,6,2015,Spring,White Bass,ALL,76.49
132,17,6,2015,Spring,White Sucker,ALL,4
132,17,6,2015,Spring,Yellow Perch,L,1
132,17,6,2015,Spring,Yellow Perch,S,53
133,17,6,2015,Spring,Channel Catfish,ALL,1
133,17,6,2015,Spring,Freshwater Drum,L,7.38
133,17,6,2015,Spring,Freshwater Drum,M,26.43
133,17,6,2015,Spring,Round Goby,ALL,7.78
133,17,6,2015,Spring,Trout Perch,ALL,2
133,17,6,2015,Spring,Walleye,S,15
133,17,6,2015,Spring,White Perch,L,5.83
133,17,6,2015,Spring,White Perch,M,12.2
133,17,6,2015,Spring,White Sucker,ALL,4
133,17,6,2015,Spring,Yellow Perch,L,3
133,17,6,2015,Spring,Yellow Perch,M,11
133,17,6,2015,Spring,Yellow Perch,S,3
134,19,6,2015,Spring,Emerald Shiner,ALL,2
134,19,6,2015,Spring,Freshwater Drum,M,34.25
134,19,6,2015,Spring,Freshwater Drum,S,9.57
134,19,6,2015,Spring,Rainbow Smelt,ALL,235
134,19,6,2015,Spring,Walleye,L,1
134,19,6,2015,Spring,White Bass,ALL,2
134,19,6,2015,Spring,Walleye,S,14
134,19,6,2015,Spring,White Perch,L,1
134,19,6,2015,Spring,White Sucker,ALL,2
134,19,6,2015,Spring,Yellow Perch,L,1
134,19,6,2015,Spring,Yellow Perch,M,8
134,19,6,2015,Spring,Yellow Perch,S,1
135,18,6,2015,Spring,Freshwater Drum,M,11.7
135,18,6,2015,Spring,Rainbow Smelt,ALL,12360
135,18,6,2015,Spring,Round Goby,ALL,8.93
135,18,6,2015,Spring,Trout Perch,ALL,1
135,18,6,2015,Spring,Walleye,S,3
135,18,6,2015,Spring,White Perch,L,1
135,18,6,2015,Spring,White Perch,M,7.33
135,18,6,2015,Spring,Yellow Perch,L,5
135,18,6,2015,Spring,Yellow Perch,M,2
135,18,6,2015,Spring,Yellow Perch,S,12
136,18,6,2015,Spring,Freshwater Drum,M,7.97
136,18,6,2015,Spring,Freshwater Drum,S,3
136,18,6,2015,Spring,Rainbow Smelt,S,4503.57
136,18,6,2015,Spring,Walleye,L,2
136,18,6,2015,Spring,Walleye,S,7
136,18,6,2015,Spring,White Bass,ALL,2
136,18,6,2015,Spring,White Perch,L,11.32
136,18,6,2015,Spring,White Perch,M,8.95
136,18,6,2015,Spring,White Perch,S,1
136,18,6,2015,Spring,White Sucker,ALL,8
136,18,6,2015,Spring,Yellow Perch,L,12
136,18,6,2015,Spring,Yellow Perch,M,11
136,18,6,2015,Spring,Yellow Perch,S,66
137,17,6,2015,Spring,Freshwater Drum,ALL,8
137,17,6,2015,Spring,Rainbow Smelt,ALL,2
137,17,6,2015,Spring,Walleye,S,1
137,17,6,2015,Spring,White Perch,L,1
138,19,6,2015,Spring,Channel Catfish,ALL,1
138,19,6,2015,Spring,Freshwater Drum,L,2
138,19,6,2015,Spring,Freshwater Drum,S,58.61
138,19,6,2015,Spring,Rainbow Smelt,ALL,282.26
138,19,6,2015,Spring,Round Goby,ALL,2
138,19,6,2015,Spring,Trout Perch,ALL,1
138,19,6,2015,Spring,Walleye,S,10
138,19,6,2015,Spring,White Bass,ALL,6.38
138,19,6,2015,Spring,White Perch,L,238
138,19,6,2015,Spring,White Perch,M,18.57
138,19,6,2015,Spring,White Perch,S,3
138,19,6,2015,Spring,White Sucker,ALL,4
138,19,6,2015,Spring,Yellow Perch,L,5
138,19,6,2015,Spring,Yellow Perch,M,3
138,19,6,2015,Spring,Yellow Perch,S,10
139,18,6,2015,Spring,Freshwater Drum,M,7.55
139,18,6,2015,Spring,Freshwater Drum,S,1
139,18,6,2015,Spring,Round Goby,ALL,12.5
139,18,6,2015,Spring,Walleye,L,1
139,18,6,2015,Spring,White Bass,ALL,2
139,18,6,2015,Spring,White Perch,L,2
139,18,6,2015,Spring,Yellow Perch,L,4
139,18,6,2015,Spring,Yellow Perch,M,1
139,18,6,2015,Spring,Yellow Perch,S,16
140,18,6,2015,Spring,Emerald Shiner,ALL,1
140,18,6,2015,Spring,Freshwater Drum,M,1
140,18,6,2015,Spring,Round Goby,ALL,2
140,18,6,2015,Spring,Walleye,L,1
140,18,6,2015,Spring,White Perch,L,1
140,18,6,2015,Spring,Yellow Perch,M,1
140,18,6,2015,Spring,Yellow Perch,S,18
141,18,6,2015,Spring,Channel Catfish,ALL,2
141,18,6,2015,Spring,Emerald Shiner,ALL,4
141,18,6,2015,Spring,Freshwater Drum,M,3
141,18,6,2015,Spring,Freshwater Drum,S,22.11
